Employee #,Filled Position Description,Filled FTE Percent,Current Salary
3420,POLICE OFFICER-11, 	1.00 ," 	81,878 "
1195,DETECTIVE 1-11, 	1.00 ," 	79,555 "
10681,POLICE OFFICER-11, 	1.00 ," 	56,058 "
3892,POLICE SGT-11, 	1.00 ," 	83,342 "
1456,POLICE OFFICER-11, 	1.00 ," 	75,768 "
4032,POLICE OFFICER-11, 	1.00 ," 	75,768 "
1800,POLICE OFFICER-11, 	1.00 ," 	78,823 "
3269,POLICE INVESTIGATOR-11, 	1.00 ," 	83,405 "
1251,POLICE LT.-12, 	1.00 ," 	99,349 "
3871,POLICE OFFICER-11, 	1.00 ," 	70,268 "
2520,POLICE OFFICER-11, 	1.00 ," 	75,768 "
2313,POLICE OFFICER-11, 	1.00 ," 	78,823 "
10697,POLICE OFFICER-11, 	1.00 ," 	56,058 "
2737,POLICE OFFICER-11, 	1.00 ," 	77,601 "
3294,DETECTIVE 1-11, 	1.00 ," 	79,555 "
1324,POLICE OFFICER-11, 	1.00 ," 	75,768 "
11511,POLICE OFFICER-11, 	1.00 ," 	56,058 "
4012,POLICE SGT-11, 	1.00 ," 	83,342 "
4036,POLICE OFFICER-11, 	1.00 ," 	78,212 "
1617,DETECTIVE 1-11, 	1.00 ," 	83,405 "
2196,POLICE OFFICER-11, 	1.00 ," 	75,156 "
3209,POLICE OFFICER-11, 	1.00 ," 	81,267 "
2816,POLICE OFFICER-11, 	1.00 ," 	78,212 "
9374,POLICE OFFICER-11, 	1.00 ," 	57,527 "
3713,POLICE CAPT-12, 	1.00 ," 	112,086 "
10683,POLICE OFFICER-11, 	1.00 ," 	56,058 "
1035,POLICE SGT-11, 	1.00 ," 	87,374 "
2717,POLICE OFFICER-11, 	1.00 ," 	78,823 "
3829,DETECTIVE 1-11, 	1.00 ," 	81,480 "
1337,DETECTIVE 1-11, 	1.00 ," 	82,122 "
2055,POLICE OFFICER-11, 	1.00 ," 	75,768 "
3916,POLICE OFFICER-11, 	1.00 ," 	73,934 "
1156,POLICE SGT-11, 	1.00 ," 	86,702 "
2936,POLICE OFFICER-11, 	1.00 ," 	78,823 "
3642,POLICE OFFICER-11, 	1.00 ," 	68,435 "
3275,POLICE SGT-11, 	1.00 ," 	83,342 "
3113,DETECTIVE 1-11, 	1.00 ," 	79,555 "
9379,POLICE OFFICER-11, 	1.00 ," 	57,527 "
11502,POLICE OFFICER-11, 	1.00 ," 	56,058 "
9375,POLICE OFFICER-11, 	1.00 ," 	57,527 "
2702,POLICE SGT-11, 	1.00 ," 	82,669 "
3951,POLICE OFFICER-11, 	1.00 ," 	76,990 "
2015,DETECTIVE 1-11, 	1.00 ," 	81,480 "
2210,DETECTIVE 1-11, 	1.00 ," 	82,122 "
3077,POLICE OFFICER-11, 	1.00 ," 	78,212 "
11484,POLICE OFFICER-11, 	1.00 ," 	56,058 "
3944,POLICE OFFICER-11, 	1.00 ," 	73,934 "
6382,POLICE OFFICER-11, 	1.00 ," 	76,378 "
2930,POLICE OFFICER-11, 	1.00 ," 	73,934 "
2866,POLICE INVESTIGATOR-11, 	1.00 ," 	83,405 "
3789,DETECTIVE 1-11, 	1.00 ," 	83,405 "
1135,POLICE OFFICER-11, 	1.00 ," 	76,378 "
3769,POLICE OFFICER-11, 	1.00 ," 	78,823 "
7940,POLICE OFFICER-11, 	1.00 ," 	59,232 "
2008,POLICE OFFICER-11, 	1.00 ," 	76,378 "
2502,DETECTIVE 1-11, 	1.00 ," 	82,763 "
4138,POLICE SGT-11, 	1.00 ," 	86,702 "
3554,POLICE LT.-12, 	1.00 ," 	95,723 "
2481,POLICE LT.-12, 	1.00 ," 	95,723 "
3223,POLICE OFFICER-11, 	1.00 ," 	75,157 "
2563,POLICE LT.-12, 	1.00 ," 	99,349 "
10700,POLICE OFFICER-11, 	1.00 ," 	56,058 "
1483,POLICE OFFICER-11, 	1.00 ," 	73,934 "
2908,POLICE SGT-11, 	1.00 ," 	83,342 "
4166,DETECTIVE 1-11, 	1.00 ," 	79,555 "
11512,POLICE OFFICER-11, 	1.00 ," 	56,058 "
3842,DETECTIVE 1-11, 	1.00 ," 	77,631 "
1773,POLICE OFFICER-11, 	1.00 ," 	73,935 "
4132,POLICE OFFICER-11, 	1.00 ," 	76,378 "
3884,POLICE INVESTIGATOR-11, 	1.00 ," 	82,122 "
6372,POLICE OFFICER-11, 	1.00 ," 	76,378 "
3100,POLICE OFFICER-11, 	1.00 ," 	73,934 "
11485,POLICE OFFICER-11, 	1.00 ," 	56,058 "
3076,POLICE OFFICER-11, 	1.00 ," 	78,212 "
3791,POLICE OFFICER-11, 	1.00 ," 	73,934 "
2236,POLICE OFFICER-11, 	1.00 ," 	73,934 "
2215,POLICE OFFICER-11, 	1.00 ," 	73,934 "
11497,POLICE OFFICER-11, 	1.00 ," 	56,058 "
9368,POLICE OFFICER-11, 	1.00 ," 	57,527 "
3203,POLICE INVESTIGATOR-11, 	1.00 ," 	82,122 "
3827,POLICE INVESTIGATOR-11, 	1.00 ," 	79,555 "
2020,POLICE LT.-12, 	1.00 ," 	95,801 "
11503,POLICE OFFICER-11, 	1.00 ," 	56,058 "
3460,POLICE INVESTIGATOR-11, 	1.00 ," 	77,631 "
4173,POLICE OFFICER-11, 	1.00 ," 	75,768 "
3242,POLICE OFFICER-11, 	1.00 ," 	80,656 "
3247,POLICE SGT-11, 	1.00 ," 	86,702 "
2545,POLICE OFFICER-11, 	1.00 ," 	75,768 "
11519,POLICE OFFICER-11, 	1.00 ," 	57,527 "
2872,POLICE OFFICER-11, 	1.00 ," 	76,378 "
11486,POLICE OFFICER-11, 	1.00 ," 	56,058 "
1642,DETECTIVE 1-11, 	1.00 ," 	83,405 "
2369,POLICE SGT-11, 	1.00 ," 	87,374 "
2069,DETECTIVE 1-11, 	1.00 ," 	82,763 "
1161,DETECTIVE 1-11, 	1.00 ," 	84,046 "
3150,POLICE CAPT-12, 	1.00 ," 	113,096 "
2987,POLICE SGT-11, 	1.00 ," 	86,030 "
1823,POLICE OFFICER-11, 	1.00 ," 	78,212 "
11498,POLICE OFFICER-11, 	1.00 ," 	56,058 "
VACANT,VACANT,VACANT,VACANT
2292,POLICE OFFICER-11, 	1.00 ," 	78,212 "
1433,POLICE SGT-11, 	1.00 ," 	88,719 "
4056,POLICE OFFICER-11, 	1.00 ," 	78,823 "
10687,POLICE OFFICER-11, 	1.00 ," 	56,058 "
2703,DETECTIVE 1-11, 	1.00 ," 	82,122 "
1329,POLICE LT.-12, 	1.00 ," 	93,136 "
1285,POLICE LT.-12, 	1.00 ," 	90,536 "
3296,POLICE OFFICER-11, 	1.00 ," 	76,378 "
3007,POLICE INVESTIGATOR-11, 	1.00 ," 	82,122 "
3803,POLICE OFFICER-11, 	1.00 ," 	78,823 "
1934,POLICE CAPT-12, 	1.00 ," 	113,096 "
1876,POLICE OFFICER-11, 	1.00 ," 	70,268 "
2293,POLICE OFFICER-11, 	1.00 ," 	76,990 "
10699,POLICE OFFICER-11, 	1.00 ," 	56,058 "
2019,POLICE OFFICER-11, 	1.00 ," 	70,268 "
11508,POLICE OFFICER-11, 	1.00 ," 	56,058 "
1210,POLICE OFFICER-11, 	1.00 ," 	79,434 "
7935,POLICE OFFICER-11, 	1.00 ," 	59,232 "
3905,POLICE OFFICER-11, 	1.00 ," 	80,656 "
3891,POLICE SGT-11, 	1.00 ," 	83,342 "
11504,POLICE OFFICER-11, 	1.00 ," 	56,058 "
2135,POLICE SGT-11, 	1.00 ," 	84,686 "
1484,POLICE INVESTIGATOR-11, 	1.00 ," 	81,480 "
1512,POLICE OFFICER-11, 	1.00 ," 	73,934 "
3232,DETECTIVE 1-11, 	1.00 ," 	82,763 "
3599,POLICE OFFICER-11, 	1.00 ," 	79,434 "
4169,POLICE OFFICER-11, 	1.00 ," 	75,768 "
4141,POLICE OFFICER-11, 	1.00 ," 	79,434 "
3115,POLICE OFFICER-11, 	1.00 ," 	76,378 "
2864,POLICE INVESTIGATOR-11, 	1.00 ," 	77,631 "
7941,POLICE OFFICER-11, 	1.00 ," 	59,232 "
2634,POLICE OFFICER-11, 	1.00 ," 	75,768 "
2905,POLICE OFFICER-11, 	1.00 ," 	73,934 "
2674,DETECTIVE 1-11, 	1.00 ," 	81,480 "
3757,POLICE LT.-12, 	1.00 ," 	96,688 "
1269,POLICE OFFICER-11, 	1.00 ," 	79,434 "
1526,POLICE OFFICER-11, 	1.00 ," 	76,990 "
2555,DETECTIVE 1-11, 	1.00 ," 	80,838 "
3815,POLICE OFFICER-11, 	1.00 ," 	73,934 "
3480,POLICE OFFICER-11, 	1.00 ," 	73,934 "
3658,POLICE OFFICER-11, 	1.00 ," 	73,934 "
9361,POLICE OFFICER-11, 	1.00 ," 	57,527 "
2490,POLICE OFFICER-11, 	1.00 ," 	78,823 "
3335,DETECTIVE 1-11, 	1.00 ," 	83,405 "
7936,POLICE OFFICER-11, 	1.00 ," 	59,232 "
3372,POLICE SGT-11, 	1.00 ," 	87,374 "
11513,POLICE OFFICER-11, 	1.00 ," 	56,058 "
2984,DETECTIVE 1-11, 	1.00 ," 	73,781 "
1758,POLICE OFFICER-11, 	1.00 ," 	78,823 "
2534,DETECTIVE 1-11, 	1.00 ," 	82,122 "
1508,POLICE OFFICER-11, 	1.00 ," 	76,990 "
2624,DETECTIVE SERGEANT, 	1.00 ," 	86,702 "
3078,POLICE OFFICER-11, 	1.00 ," 	73,934 "
3995,POLICE OFFICER-11, 	1.00 ," 	73,934 "
3059,POLICE OFFICER-11, 	1.00 ," 	75,768 "
1319,POLICE OFFICER-11, 	1.00 ," 	81,267 "
11505,POLICE OFFICER-11, 	1.00 ," 	56,058 "
3441,POLICE OFFICER-11, 	1.00 ," 	75,768 "
2208,POLICE SGT-11, 	1.00 ," 	86,702 "
1310,DETECTIVE 1-11, 	1.00 ," 	82,122 "
1131,DETECTIVE 1-11, 	1.00 ," 	79,555 "
VACANT,VACANT,VACANT,VACANT
7950,POLICE OFFICER-11, 	1.00 ," 	59,232 "
3672,POLICE OFFICER-11, 	1.00 ," 	76,378 "
9369,POLICE OFFICER-11, 	1.00 ," 	57,527 "
4165,POLICE OFFICER-11, 	1.00 ," 	73,934 "
3044,POLICE OFFICER-11, 	1.00 ," 	78,823 "
3895,POLICE SGT-11, 	1.00 ," 	86,702 "
4073,POLICE OFFICER-11, 	1.00 ," 	75,768 "
2118,POLICE OFFICER-11, 	1.00 ," 	81,267 "
3551,DETECTIVE 1-11, 	1.00 ," 	83,405 "
2095,POLICE OFFICER-11, 	1.00 ," 	78,823 "
2375,POLICE OFFICER-11, 	1.00 ," 	75,768 "
2975,POLICE OFFICER-11, 	1.00 ," 	79,434 "
3429,DETECTIVE 1-11, 	1.00 ," 	83,405 "
3707,DETECTIVE 1-11, 	1.00 ," 	83,405 "
2741,POLICE OFFICER-11, 	1.00 ," 	75,768 "
1223,POLICE SGT-11, 	1.00 ," 	87,374 "
1066,DETECTIVE 1-11, 	1.00 ," 	82,763 "
3994,POLICE SGT-11, 	1.00 ," 	84,014 "
4093,DETECTIVE 1-11, 	1.00 ," 	79,555 "
2396,POLICE OFFICER-11, 	1.00 ," 	75,768 "
2536,POLICE OFFICER-11, 	1.00 ," 	75,768 "
11499,POLICE OFFICER-11, 	1.00 ," 	56,058 "
1406,POLICE LT.-12, 	1.00 ," 	88,044 "
2449,POLICE LT.-12, 	1.00 ," 	99,349 "
11500,POLICE OFFICER-11, 	1.00 ," 	56,058 "
9370,POLICE OFFICER-11, 	1.00 ," 	57,527 "
4163,POLICE OFFICER-11, 	1.00 ," 	73,934 "
VACANT,VACANT,VACANT,VACANT
3961,POLICE OFFICER-11, 	1.00 ," 	80,656 "
1245,DETECTIVE 1-11, 	1.00 ," 	85,971 "
1391,POLICE INVESTIGATOR-11, 	1.00 ," 	79,555 "
2839,POLICE OFFICER-11, 	1.00 ," 	78,823 "
4063,DETECTIVE 1-11, 	1.00 ," 	77,631 "
3649,POLICE SGT-11, 	1.00 ," 	83,342 "
1569,POLICE OFFICER-11, 	1.00 ," 	73,323 "
7943,POLICE OFFICER-11, 	1.00 ," 	59,232 "
3990,POLICE OFFICER-11, 	1.00 ," 	78,212 "
1516,POLICE OFFICER-11, 	1.00 ," 	73,934 "
1293,POLICE OFFICER-11, 	1.00 ," 	77,601 "
3270,POLICE CAPT-12, 	1.00 ," 	113,096 "
1004,DETECTIVE 1-11, 	1.00 ," 	85,971 "
1593,POLICE OFFICER-11, 	1.00 ," 	78,212 "
1477,POLICE LT.-12, 	1.00 ," 	99,349 "
9371,POLICE OFFICER-11, 	1.00 ," 	57,527 "
3897,POLICE OFFICER-11, 	1.00 ," 	73,934 "
3367,POLICE CAPT-12, 	1.00 ," 	113,096 "
6373,POLICE OFFICER-11, 	1.00 ," 	73,934 "
3634,POLICE OFFICER-11, 	1.00 ," 	79,434 "
2346,POLICE OFFICER-11, 	1.00 ," 	79,434 "
2539,POLICE OFFICER-11, 	1.00 ," 	75,768 "
6383,POLICE OFFICER-11, 	1.00 ," 	73,934 "
2054,POLICE LT.-12, 	1.00 ," 	98,462 "
1280,POLICE SGT-11, 	1.00 ," 	86,030 "
11488,POLICE OFFICER-11, 	1.00 ," 	56,058 "
1529,DETECTIVE 1-11, 	1.00 ," 	77,631 "
2550,POLICE OFFICER-11, 	1.00 ," 	73,934 "
2996,POLICE SGT-11, 	1.00 ," 	87,374 "
2376,POLICE SGT-11, 	1.00 ," 	86,030 "
2477,POLICE SGT-11, 	1.00 ," 	86,030 "
1162,POLICE OFFICER-11, 	1.00 ," 	75,768 "
2190,POLICE OFFICER-11, 	1.00 ," 	78,212 "
9362,POLICE OFFICER-11, 	1.00 ," 	57,527 "
2064,POLICE SGT-11, 	1.00 ," 	86,030 "
2001,POLICE OFFICER-11, 	1.00 ," 	78,823 "
11518,POLICE OFFICER-11, 	1.00 ," 	56,058 "
3889,POLICE OFFICER-11, 	1.00 ," 	76,990 "
1339,POLICE OFFICER-11, 	1.00 ," 	73,323 "
2470,POLICE SGT-11, 	1.00 ," 	84,014 "
11501,POLICE OFFICER-11, 	1.00 ," 	56,058 "
3819,POLICE OFFICER-11, 	1.00 ," 	73,934 "
3741,POLICE INVESTIGATOR-11, 	1.00 ," 	83,405 "
6384,POLICE OFFICER-11, 	1.00 ," 	76,378 "
1665,POLICE OFFICER-11, 	1.00 ," 	75,768 "
4164,POLICE OFFICER-11, 	1.00 ," 	73,934 "
2351,POLICE OFFICER-11, 	1.00 ," 	75,768 "
1254,POLICE OFFICER-11, 	1.00 ," 	75,768 "
3831,POLICE OFFICER-11, 	1.00 ," 	78,823 "
VACANT,VACANT,VACANT,VACANT
1061,POLICE CAPT-12, 	1.00 ," 	105,351 "
10688,POLICE OFFICER-11, 	1.00 ," 	56,058 "
1819,POLICE OFFICER-11, 	1.00 ," 	75,768 "
1307,POLICE OFFICER-11, 	1.00 ," 	78,212 "
4041,POLICE OFFICER-11, 	1.00 ," 	73,934 "
1770,POLICE OFFICER-11, 	1.00 ," 	72,101 "
3034,POLICE OFFICER-11, 	1.00 ," 	78,823 "
7954,POLICE OFFICER-11, 	1.00 ," 	59,232 "
3003,POLICE CHIEF-21, 	1.00 ," 	157,101 "
1434,POLICE OFFICER-11, 	1.00 ," 	75,768 "
10689,POLICE OFFICER-11, 	1.00 ," 	56,058 "
11489,POLICE OFFICER-11, 	1.00 ," 	57,527 "
4009,POLICE OFFICER-11, 	1.00 ," 	79,434 "
3809,POLICE OFFICER-11, 	1.00 ," 	78,823 "
11509,POLICE OFFICER-11, 	1.00 ," 	56,058 "
1213,POLICE LT.-12, 	1.00 ," 	98,462 "
6375,POLICE OFFICER-11, 	1.00 ," 	76,378 "
3647,POLICE OFFICER-11, 	1.00 ," 	78,823 "
1076,POLICE OFFICER-11, 	1.00 ," 	77,601 "
2166,POLICE LT.-12, 	1.00 ," 	98,462 "
4142,POLICE OFFICER-11, 	1.00 ," 	78,212 "
11490,POLICE OFFICER-11, 	1.00 ," 	56,058 "
1070,POLICE CAPT-12, 	1.00 ," 	113,096 "
4128,POLICE OFFICER-11, 	1.00 ," 	79,434 "
3750,POLICE OFFICER-11, 	1.00 ," 	76,378 "
2479,POLICE OFFICER-11, 	1.00 ," 	72,712 "
6315,POLICE PROPERTY CLK 2-16, 	1.00 ," 	51,534 "
6198,ADMIN CLK 1-20, 	1.00 ," 	52,882 "
1441,PKG ENFC OFF-16, 	1.00 ," 	59,193 "
2608,AUTO SVS WKR-16, 	1.00 ," 	59,337 "
2671,PKG ENFC OFF-16, 	1.00 ," 	63,215 "
3087,PKG ENFC OFF-16, 	1.00 ," 	60,917 "
1965,PROGRAM ASST 1-20, 	1.00 ," 	60,732 "
3808,PKG ENFC OFF-16, 	1.00 ," 	59,193 "
2061,POLICE RCDS SVS CLK-20, 	1.00 ," 	51,126 "
1872,POLICE RPT TYPIST 2-20, 	1.00 ," 	51,126 "
2225,CLERK-TYP 2-20, 	1.00 ," 	48,261 "
10248,CLERK-TYP 1-20, 	1.00 ," 	38,583 "
12521,CLERK-TYP 1-20, 	1.00 ," 	37,336 "
4104,PKG ENFC OFF-16, 	1.00 ," 	63,215 "
3494,POLICE RPT TYPIST 2-20, 	1.00 ," 	55,097 "
12497,POLICE RPT TYPIST 1-20, 	1.00 ," 	40,499 "
10279,CLERK-TYP 1-20, 	1.00 ," 	41,030 "
2733,POLICE RPT TYPIST 2-20, 	1.00 ," 	53,608 "
9719,POLICE PROPERTY CLK 2-16, 	1.00 ," 	52,979 "
2617,POLICE RPT TYPIST 2-20, 	1.00 ," 	53,608 "
2463,PKG ENFC OFF-16, 	1.00 ," 	60,917 "
4021,POLICE RPT TYPIST 2-20, 	1.00 ," 	55,097 "
2355,PKG ENFC OFF-16, 	1.00 ," 	59,193 "
7795,PKG ENFC OFF-16, 	1.00 ," 	52,979 "
9033,POLICE RCDS SVS CLK-20, 	1.00 ," 	46,856 "
3776,POLICE RCDS SVS CLK-20, 	1.00 ," 	55,593 "
3386,POLICE PROPERTY CLK 2-16, 	1.00 ," 	59,337 "
2147,PKG ENFC OFF-16, 	1.00 ," 	60,917 "
2907,ADMIN ASST-17, 	1.00 ," 	60,857 "
1726,CLERK-TYP 2-20, 	1.00 ," 	48,261 "
1043,POLICE RPT TYPIST 2-20, 	1.00 ," 	51,126 "
3947,PKG ENFC OFF-16, 	1.00 ," 	63,790 "
3830,POLICE RCDS SVS CLK-20, 	1.00 ," 	52,615 "
2553,POLICE RPT TYPIST 2-20, 	1.00 ," 	51,126 "
10227,POLICE RPT TYPIST 1-20, 	1.00 ," 	43,413 "
1267,POLICE ADMIN SERVS MGR-18, 	1.00 ," 	111,415 "
3510,PROGRAM ASST 1-20, 	1.00 ," 	60,732 "
2495,PROGRAM ASST 1-20, 	1.00 ," 	55,852 "
2053,PKG ENFC OFF-16, 	1.00 ," 	62,066 "
1751,ADMIN CLK 1-20, 	1.00 ," 	56,476 "
1221,POLICE PROPERTY CLK 2-16, 	1.00 ," 	54,569 "
2378,CLERK-TYP 2-20, 	1.00 ," 	49,667 "
9958,POLICE RPT TYPIST 1-20, 	1.00 ," 	44,338 "
3259,POLICE RCDS SVS CLK-20, 	1.00 ," 	55,097 "
12542,CLERK-TYP 1-20, 	1.00 ," 	37,336 "
1580,PROGRAM ASST 1-20, 	1.00 ," 	57,479 "
2134,CLERK-TYP 2-20, 	1.00 ," 	51,073 "
2002,PKG ENFC OFF-16, 	1.00 ," 	63,215 "
3093,POLICE RPT TYPIST 2-20, 	1.00 ," 	53,608 "
1690,PKG ENFC OFF-16, 	1.00 ," 	63,790 "
2173,PKG ENFC OFF-16, 	1.00 ," 	63,790 "
1172,CLERK-TYP 2-20, 	1.00 ," 	51,542 "
3746,PROGRAM ASST 1-20, 	1.00 ," 	60,190 "
1393,PKG ENFC OFF-16, 	1.00 ," 	64,365 "
7448,POLICE PROPERTY CLK 2-16, 	1.00 ," 	52,979 "
2395,POLICE RPT TYPIST 2-20, 	1.00 ," 	51,126 "
5959,POLICE RPT TYPIST 2-20, 	1.00 ," 	51,126 "
2179,PKG ENFC OFF-16, 	1.00 ," 	64,365 "
7538,PKG ENFC OFF-16, 	1.00 ," 	57,469 "
2273,PKG ENFC OFF-16, 	1.00 ," 	64,365 "
3343,PKG ENFC OFF-16, 	1.00 ," 	64,365 "
10230,CROSSING GUARD SUPV-18  PT, 	0.85 ," 	46,166 "
2980,CROSSING GUARD SUPV-18  PT, 	0.85 ," 	54,389 "
2912,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
3788,TRANS OPERATOR-41, 	1.00 ," 	62,894 "
2649,TRANS OPERATOR-41, 	1.00 ," 	62,894 "
3444,TRANS OPERATOR-41, 	1.00 ," 	61,194 "
7900,TRANS OPERATOR-41, 	1.00 ," 	50,994 "
4078,TRANS MAINT GEN SUPV-44, 	1.00 ," 	85,016 "
7927,TRANS OPERATOR-41, 	1.00 ," 	50,994 "
1733,TRANS OPERATOR-41, 	1.00 ," 	60,060 "
2392,TRANS OPERATOR-41, 	1.00 ," 	60,060 "
3722,TRANS OPERATOR-41, 	1.00 ," 	63,460 "
2159,TRANS OPERATOR-41, 	1.00 ," 	62,894 "
2965,TRANS BLD MT-FOREMAN-44, 	1.00 ," 	85,952 "
3863,TRANS OPERATOR-41, 	1.00 ," 	63,460 "
11661,TRANS CUST SERVS REPR-42 PT, 	0.50 ," 	17,658 "
7508,TRANS OPERATOR-41, 	1.00 ," 	56,661 "
5242,TRANS OPERATOR-41 PT, 	0.30 ," 	13,131 "
4100,TRANS OPERATOR-41, 	1.00 ," 	61,760 "
3351,TRANS OPER SUPER-44, 	1.00 ," 	82,639 "
1074,TRANS MAINT SUPERV-44, 	1.00 ," 	77,332 "
1944,TRANS OPERATOR-41, 	1.00 ," 	62,894 "
1097,TRANS PLANNER 2-44, 	1.00 ," 	78,090 "
1518,TRANS OPERATOR-41, 	1.00 ," 	60,060 "
1044,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
2331,TRANS OPERATOR-41, 	1.00 ," 	62,894 "
1468,TRANS CLASS A MECH-41, 	1.00 ," 	60,595 "
10292,TRANS OPERATOR-41, 	1.00 ," 	48,162 "
1652,TRANS OPERATOR-41, 	1.00 ," 	60,060 "
-,-,-,-
3324,TRANS OPERATOR-41, 	1.00 ," 	63,460 "
1302,TRANS OPERATOR-41, 	1.00 ," 	63,460 "
1306,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
-,-,-,-
3585,TRANS OPER SUPER-44, 	1.00 ," 	77,332 "
2393,TRANS CLASS A MECH-41, 	1.00 ," 	62,360 "
10273,TRANS OPER SUPER-44, 	1.00 ," 	66,466 "
1353,TRANS OPERATOR-41, 	1.00 ," 	62,894 "
3912,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
10914,TRANS CLASS C MECH-41, 	1.00 ," 	43,044 "
2244,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
3773,TRANS SERVICE WKR-41  PT, 	0.50 ," 	27,692 "
3245,TRANS OPERATOR-41, 	1.00 ," 	62,327 "
3580,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
4035,TRANS OPER MGR-44, 	1.00 ," 	103,352 "
1804,TRANS CLASS A MECH-41, 	1.00 ," 	62,360 "
1723,TRANS OPERATOR-41, 	1.00 ," 	62,894 "
1193,TRANS OPERATOR-41, 	1.00 ," 	63,460 "
6254,TRANS CLASS B MECH-41, 	1.00 ," 	58,265 "
2453,TRANS CUST SERVS REPR-42, 	1.00 ," 	52,266 "
1807,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
2972,TRANS OPERATOR-41, 	1.00 ," 	60,060 "
1999,TRANS OPERATOR-41, 	1.00 ," 	63,460 "
1164,TRANS CUST SERVS REPR-42, 	1.00 ," 	51,795 "
6249,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
3048,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
1544,TRANS OPER GEN SUPV-44, 	1.00 ," 	90,851 "
-,-,-,-
VACANT,VACANT,VACANT,VACANT
1747,TRANS OPERATOR-41, 	1.00 ," 	63,460 "
7923,TRANS OPERATOR-41, 	1.00 ," 	50,994 "
3217,TRANS OPERATOR-41, 	1.00 ," 	61,760 "
11411,TRANS SCHED PLANNER-44, 	1.00 ," 	72,471 "
VACANT,VACANT,VACANT,VACANT
7509,TRANS OPERATOR-41, 	1.00 ," 	56,661 "
6250,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
2381,TRANS SERVICE WKR-41, 	1.00 ," 	53,816 "
VACANT,VACANT,VACANT,VACANT
11628,TRANS OPERATOR-41 PT, 	0.30 ," 	12,749 "
3239,TRANS OPERATOR-41, 	1.00 ," 	60,060 "
8138,TRANS OPERATOR-41 PT, 	0.30 ," 	15,298 "
1588,TRANS OPERATOR-41, 	1.00 ," 	60,060 "
1374,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
2353,TRANS MAINT SUPERV-44, 	1.00 ," 	79,607 "
7933,TRANS OPERATOR-41, 	1.00 ," 	50,994 "
2407,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
8140,TRANS OPERATOR-41, 	1.00 ," 	50,994 "
1775,TRANS OPERATOR-41, 	1.00 ," 	63,460 "
VACANT,VACANT,VACANT,VACANT
1878,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
1262,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
2770,TRANS OPERATOR-41, 	1.00 ," 	63,460 "
3706,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
1746,TRANS OPERATOR-41, 	1.00 ," 	63,460 "
8184,PARA PROG MGR-44, 	1.00 ," 	91,532 "
3369,TRANS MAINT SUPERV-44, 	1.00 ," 	84,914 "
2780,TRANS PARTS SPEC-42, 	1.00 ," 	56,657 "
3159,TRANS OPER SUPER-44, 	1.00 ," 	84,156 "
8953,TRANS OPERATOR-41, 	1.00 ," 	50,994 "
1453,TRANS OPERATOR-41, 	1.00 ," 	63,460 "
3171,TRANS OPERATOR-41, 	1.00 ," 	62,894 "
8281,TRANS BUS CLEANER-41, 	1.00 ," 	45,033 "
7905,TRANS OPERATOR-41, 	1.00 ," 	50,994 "
8185,TRANS GRAPHICS TECH-42, 	1.00 ," 	48,017 "
4946,TRANS SERVICE WKR-41, 	1.00 ," 	53,816 "
VACANT,VACANT,VACANT,VACANT
7932,TRANS OPERATOR-41, 	1.00 ," 	50,994 "
1902,TRANS PARTS SUPER-44, 	1.00 ," 	74,441 "
1363,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
11607,TRANS ACCT CLK 1-42, 	1.00 ," 	37,669 "
3737,TRANS OPERATOR-41, 	1.00 ," 	61,194 "
1182,TRANS OPERATOR-41, 	1.00 ," 	63,460 "
11629,TRANS OPERATOR-41 PT, 	0.30 ," 	12,749 "
3170,TRANS OPERATOR-41, 	1.00 ," 	62,894 "
3042,TRANS OPERATOR-41, 	1.00 ," 	62,894 "
3228,TRANS CUST SERVS REPR-42, 	1.00 ," 	52,266 "
2497,TRANS OPERATOR-41, 	1.00 ," 	60,060 "
VACANT,VACANT,VACANT,VACANT
3231,TRANS CLASS A MECH-41, 	1.00 ," 	64,125 "
1659,TRANS OPERATOR-41, 	1.00 ," 	60,060 "
6230,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
4171,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
10222,TRANS OPER SUPER-44, 	1.00 ," 	69,354 "
2059,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
1371,TRANS OPERATOR-41, 	1.00 ," 	61,760 "
1613,TRANS OFF MGR-43, 	1.00 ," 	64,013 "
2042,TRANS OPER GEN SUPV-44, 	1.00 ," 	87,517 "
3559,TRANS OPERATOR-41, 	1.00 ," 	60,060 "
