Employee #,Filled Position Description,Filled FTE Percent,Current Salary
1773,POLICE OFFICER, 	1.00 ," 	73,935 "
4132,POLICE OFFICER, 	1.00 ," 	76,378 "
3884,POLICE INVESTIGATOR, 	1.00 ," 	82,122 "
6372,POLICE OFFICER, 	1.00 ," 	59,232 "
3100,POLICE OFFICER, 	1.00 ," 	73,934 "
2870,POLICE OFFICER, 	1.00 ," 	75,768 "
3076,POLICE OFFICER, 	1.00 ," 	76,378 "
3791,POLICE OFFICER, 	1.00 ," 	73,934 "
2236,POLICE OFFICER, 	1.00 ," 	73,934 "
2215,POLICE OFFICER, 	1.00 ," 	73,934 "
3294,POLICE OFFICER, 	1.00 ," 	73,934 "
9368,POLICE OFFICER, 	1.00 ," 	56,058 "
3203,POLICE INVESTIGATOR, 	1.00 ," 	82,122 "
3827,POLICE INVESTIGATOR, 	1.00 ," 	79,555 "
3229,POLICE LT., 	1.00 ," 	98,462 "
10684,POLICE OFFICER, 	1.00 ," 	56,058 "
3460,POLICE INVESTIGATOR, 	1.00 ," 	77,631 "
4173,POLICE OFFICER, 	1.00 ," 	73,934 "
3242,POLICE OFFICER, 	1.00 ," 	80,045 "
3247,POLICE SGT., 	1.00 ," 	86,702 "
2545,POLICE OFFICER, 	1.00 ," 	73,934 "
10685,POLICE OFFICER, 	1.00 ," 	56,058 "
2872,POLICE OFFICER, 	1.00 ," 	76,378 "
10686,POLICE OFFICER, 	1.00 ," 	56,058 "
1642,DETECTIVE 1, 	1.00 ," 	83,405 "
2369,POLICE SGT., 	1.00 ," 	87,374 "
2069,DETECTIVE 1, 	1.00 ," 	82,122 "
1161,DETECTIVE 1, 	1.00 ," 	83,405 "
3150,POLICE CAPT, 	1.00 ," 	113,096 "
2987,POLICE SGT., 	1.00 ," 	86,030 "
1823,POLICE OFFICER, 	1.00 ," 	78,212 "
1106,POLICE OFFICER, 	1.00 ," 	77,601 "
3891,POLICE OFFICER, 	1.00 ," 	73,934 "
2292,POLICE OFFICER, 	1.00 ," 	78,212 "
1433,POLICE SGT., 	1.00 ," 	88,046 "
4056,POLICE OFFICER, 	1.00 ," 	78,212 "
10687,POLICE OFFICER, 	1.00 ," 	56,058 "
2703,DETECTIVE 1, 	1.00 ," 	82,122 "
1027,POLICE LT., 	1.00 ," 	99,349 "
3387,POLICE LT., 	1.00 ," 	97,575 "
3296,POLICE OFFICER, 	1.00 ," 	76,378 "
3007,POLICE INVESTIGATOR, 	1.00 ," 	81,480 "
3803,POLICE OFFICER, 	1.00 ," 	78,823 "
1934,POLICE CAPT, 	1.00 ," 	113,096 "
1876,POLICE OFFICER, 	1.00 ," 	68,435 "
2293,POLICE OFFICER, 	1.00 ," 	76,990 "
10699,POLICE OFFICER, 	1.00 ," 	56,058 "
2019,POLICE OFFICER, 	1.00 ," 	68,435 "
VACANT,VACANT,VACANT,VACANT
1210,POLICE OFFICER, 	1.00 ," 	79,434 "
7935,POLICE OFFICER, 	1.00 ," 	57,527 "
3905,POLICE OFFICER, 	1.00 ," 	80,045 "
1075,POLICE SGT., 	1.00 ," 	84,686 "
3649,POLICE OFFICER, 	1.00 ," 	75,768 "
2135,POLICE SGT., 	1.00 ," 	84,686 "
1484,POLICE INVESTIGATOR, 	1.00 ," 	80,838 "
1512,POLICE OFFICER, 	1.00 ," 	73,934 "
3232,DETECTIVE 1, 	1.00 ," 	82,763 "
3599,POLICE OFFICER, 	1.00 ," 	79,434 "
4169,POLICE OFFICER, 	1.00 ," 	73,934 "
4141,POLICE OFFICER, 	1.00 ," 	79,434 "
3115,POLICE OFFICER, 	1.00 ," 	76,378 "
2864,POLICE INVESTIGATOR, 	1.00 ," 	77,631 "
7941,POLICE OFFICER, 	1.00 ," 	57,527 "
2634,POLICE OFFICER, 	1.00 ," 	75,768 "
2905,POLICE OFFICER, 	1.00 ," 	73,934 "
2674,DETECTIVE 1, 	1.00 ," 	81,480 "
3757,POLICE LT., 	1.00 ," 	93,998 "
1269,POLICE OFFICER, 	1.00 ," 	79,434 "
1526,POLICE OFFICER, 	1.00 ," 	75,768 "
2555,DETECTIVE 1, 	1.00 ," 	79,555 "
3815,POLICE OFFICER, 	1.00 ," 	73,934 "
3480,POLICE OFFICER, 	1.00 ," 	73,934 "
3658,POLICE OFFICER, 	1.00 ," 	73,934 "
9361,POLICE OFFICER, 	1.00 ," 	56,058 "
2490,POLICE OFFICER, 	1.00 ," 	78,212 "
3335,DETECTIVE 1, 	1.00 ," 	83,405 "
7936,POLICE OFFICER, 	1.00 ," 	57,527 "
3372,POLICE SGT., 	1.00 ," 	87,374 "
1848,POLICE OFFICER, 	1.00 ," 	76,378 "
4107,DETECTIVE 1, 	1.00 ," 	82,763 "
1758,POLICE OFFICER, 	1.00 ," 	78,212 "
2534,DETECTIVE 1, 	1.00 ," 	81,480 "
1508,POLICE OFFICER, 	1.00 ," 	75,768 "
1213,DETECTIVE SARGEANT, 	1.00 ," 	89,391 "
3078,POLICE OFFICER, 	1.00 ," 	73,934 "
3995,POLICE OFFICER, 	1.00 ," 	73,934 "
3059,POLICE OFFICER, 	1.00 ," 	75,768 "
1319,POLICE OFFICER, 	1.00 ," 	81,267 "
10694,POLICE OFFICER, 	1.00 ," 	56,058 "
3441,POLICE OFFICER, 	1.00 ," 	75,768 "
2208,POLICE SGT., 	1.00 ," 	86,702 "
1310,DETECTIVE 1, 	1.00 ," 	82,122 "
1131,DETECTIVE 1, 	1.00 ," 	79,555 "
1285,POLICE SGT., 	1.00 ," 	85,358 "
7950,POLICE OFFICER, 	1.00 ," 	57,527 "
3672,POLICE OFFICER, 	1.00 ," 	76,378 "
9369,POLICE OFFICER, 	1.00 ," 	56,058 "
4165,POLICE OFFICER, 	1.00 ," 	73,934 "
3044,POLICE OFFICER, 	1.00 ," 	78,212 "
3895,POLICE SGT., 	1.00 ," 	86,702 "
4073,POLICE OFFICER, 	1.00 ," 	75,768 "
2118,POLICE OFFICER, 	1.00 ," 	81,267 "
3551,DETECTIVE 1, 	1.00 ," 	83,405 "
2095,POLICE OFFICER, 	1.00 ," 	78,823 "
2375,POLICE OFFICER, 	1.00 ," 	75,768 "
2975,POLICE OFFICER, 	1.00 ," 	79,434 "
3429,DETECTIVE 1, 	1.00 ," 	82,763 "
3707,DETECTIVE 1, 	1.00 ," 	83,405 "
2741,POLICE OFFICER, 	1.00 ," 	75,768 "
1223,POLICE SGT., 	1.00 ," 	87,374 "
1066,DETECTIVE 1, 	1.00 ," 	82,122 "
3994,POLICE SGT., 	1.00 ," 	84,014 "
4093,DETECTIVE 1, 	1.00 ," 	79,555 "
2396,POLICE OFFICER, 	1.00 ," 	73,934 "
2536,POLICE OFFICER, 	1.00 ," 	75,768 "
2175,POLICE OFFICER, 	1.00 ," 	78,212 "
1239,POLICE LT., 	1.00 ," 	93,998 "
2449,POLICE LT., 	1.00 ," 	99,349 "
3842,POLICE OFFICER, 	1.00 ," 	73,934 "
9370,POLICE OFFICER, 	1.00 ," 	56,058 "
4163,POLICE OFFICER, 	1.00 ," 	73,934 "
3949,DETECTIVE 1, 	1.00 ," 	83,405 "
3961,POLICE OFFICER, 	1.00 ," 	80,045 "
1245,DETECTIVE 1, 	1.00 ," 	85,971 "
1114,POLICE INVESTIGATOR, 	1.00 ," 	85,971 "
2839,POLICE OFFICER, 	1.00 ," 	78,212 "
4063,DETECTIVE 1, 	1.00 ," 	77,631 "
2020,POLICE SGT., 	1.00 ," 	87,374 "
1569,POLICE OFFICER, 	1.00 ," 	73,323 "
7943,POLICE OFFICER, 	1.00 ," 	57,527 "
3990,POLICE OFFICER, 	1.00 ," 	77,601 "
1516,POLICE OFFICER, 	1.00 ," 	73,934 "
1293,POLICE OFFICER, 	1.00 ," 	77,601 "
3270,POLICE CAPT, 	1.00 ," 	113,096 "
1004,DETECTIVE 1, 	1.00 ," 	85,971 "
1593,POLICE OFFICER, 	1.00 ," 	77,601 "
1477,POLICE LT., 	1.00 ," 	99,349 "
9371,POLICE OFFICER, 	1.00 ," 	56,058 "
3897,POLICE OFFICER, 	1.00 ," 	73,934 "
3367,POLICE CAPT, 	1.00 ," 	113,096 "
6373,POLICE OFFICER, 	1.00 ," 	59,232 "
3634,POLICE OFFICER, 	1.00 ," 	79,434 "
2346,POLICE OFFICER, 	1.00 ," 	78,823 "
2539,POLICE OFFICER, 	1.00 ," 	75,768 "
6383,POLICE OFFICER, 	1.00 ," 	59,232 "
2054,POLICE LT., 	1.00 ," 	98,462 "
1280,POLICE SGT., 	1.00 ," 	86,030 "
VACANT,VACANT,VACANT,VACANT
1529,DETECTIVE 1, 	1.00 ," 	77,631 "
2550,POLICE OFFICER, 	1.00 ," 	73,934 "
2996,POLICE SGT., 	1.00 ," 	87,374 "
2376,POLICE SGT., 	1.00 ," 	86,030 "
2477,POLICE SGT., 	1.00 ," 	86,030 "
1162,POLICE OFFICER, 	1.00 ," 	75,768 "
2190,POLICE OFFICER, 	1.00 ," 	77,601 "
9362,POLICE OFFICER, 	1.00 ," 	56,058 "
2064,POLICE SGT., 	1.00 ," 	84,014 "
2001,POLICE OFFICER, 	1.00 ," 	78,823 "
7945,POLICE OFFICER, 	1.00 ," 	57,527 "
3889,POLICE OFFICER, 	1.00 ," 	75,768 "
1339,POLICE OFFICER, 	1.00 ," 	73,323 "
2470,POLICE SGT., 	1.00 ," 	83,342 "
2984,POLICE OFFICER, 	1.00 ," 	70,268 "
3819,POLICE OFFICER, 	1.00 ," 	73,934 "
3741,POLICE INVESTIGATOR, 	1.00 ," 	83,405 "
6384,POLICE OFFICER, 	1.00 ," 	59,232 "
1665,POLICE OFFICER, 	1.00 ," 	73,934 "
4164,POLICE OFFICER, 	1.00 ," 	73,934 "
2351,POLICE OFFICER, 	1.00 ," 	73,934 "
1254,POLICE OFFICER, 	1.00 ," 	75,768 "
3831,POLICE OFFICER, 	1.00 ," 	78,212 "
3662,DETECTIVE 1, 	1.00 ," 	82,763 "
2529,POLICE CAPT, 	1.00 ," 	112,086 "
10688,POLICE OFFICER, 	1.00 ," 	56,058 "
1819,POLICE OFFICER, 	1.00 ," 	75,768 "
1307,POLICE OFFICER, 	1.00 ," 	77,601 "
4041,POLICE OFFICER, 	1.00 ," 	73,934 "
1770,POLICE OFFICER, 	1.00 ," 	72,101 "
3034,POLICE OFFICER, 	1.00 ," 	78,823 "
7954,POLICE OFFICER, 	1.00 ," 	57,527 "
3003,POLICE CHIEF, 	1.00 ," 	157,101 "
1434,POLICE OFFICER, 	1.00 ," 	75,768 "
10689,POLICE OFFICER, 	1.00 ," 	56,058 "
3714,POLICE OFFICER, 	1.00 ," 	79,434 "
4009,POLICE OFFICER, 	1.00 ," 	79,434 "
3809,POLICE OFFICER, 	1.00 ," 	78,212 "
2325,POLICE OFFICER, 	1.00 ," 	76,990 "
1714,POLICE LT., 	1.00 ," 	97,575 "
6375,POLICE OFFICER, 	1.00 ," 	59,232 "
3647,POLICE OFFICER, 	1.00 ," 	78,823 "
1076,POLICE OFFICER, 	1.00 ," 	77,601 "
2166,POLICE LT., 	1.00 ," 	98,462 "
4142,POLICE OFFICER, 	1.00 ," 	78,212 "
VACANT,VACANT,VACANT,VACANT
1070,POLICE CAPT, 	1.00 ," 	113,096 "
4128,POLICE OFFICER, 	1.00 ," 	79,434 "
3750,POLICE OFFICER, 	1.00 ," 	76,378 "
2479,POLICE OFFICER, 	1.00 ," 	72,712 "
6315,POLICE PROPERTY CLK2, 	1.00 ," 	48,350 "
6198,ADMIN CLK 1, 	1.00 ," 	49,726 "
1441,PKG ENFC OFF, 	1.00 ," 	55,741 "
2608,AUTO SVS WKR, 	1.00 ," 	57,469 "
2671,PKG ENFC OFF, 	1.00 ," 	60,669 "
3087,PKG ENFC OFF, 	1.00 ," 	57,329 "
1965,PROGRAM ASST 1, 	1.00 ," 	58,821 "
3808,PKG ENFC OFF, 	1.00 ," 	57,329 "
2061,POLICE RCDS SVS CLK, 	1.00 ," 	49,517 "
1872,POLICE RPT TYPIST 2, 	1.00 ," 	49,517 "
2225,CLERK-TYP 2, 	1.00 ," 	46,742 "
VACANT,VACANT,VACANT,VACANT
10404,CLERK-TYP 1-20, 	1.00 ," 	37,369 "
4104,PKG ENFC OFF, 	1.00 ," 	60,669 "
3494,POLICE RPT TYPIST 2, 	1.00 ," 	53,363 "
2248,POLICE RPT TYPIST 2, 	1.00 ," 	49,517 "
10279,CLERK-TYP 1-20, 	1.00 ," 	38,473 "
2733,POLICE RPT TYPIST 2, 	1.00 ," 	50,959 "
9719,POLICE PROPERTY CLK 1-16, 	1.00 ," 	49,912 "
2617,POLICE RPT TYPIST 2, 	1.00 ," 	51,920 "
2463,PKG ENFC OFF, 	1.00 ," 	58,999 "
4021,POLICE RPT TYPIST 2, 	1.00 ," 	53,363 "
2355,PKG ENFC OFF, 	1.00 ," 	57,329 "
VACANT,VACANT,VACANT,VACANT
9033,POLICE RCDS SVS CLK, 	1.00 ," 	44,226 "
3776,POLICE RCDS SVS CLK, 	1.00 ," 	53,843 "
3386,POLICE PROPERTY CLK-16, 	1.00 ," 	57,469 "
2147,PKG ENFC OFF, 	1.00 ," 	57,329 "
2907,ADMIN ASST, 	1.00 ," 	58,941 "
1726,CLERK-TYP 2, 	1.00 ," 	46,742 "
1043,POLICE RPT TYPIST 2, 	1.00 ," 	48,326 "
3947,PKG ENFC OFF, 	1.00 ," 	61,782 "
3830,POLICE RCDS SVS CLK, 	1.00 ," 	50,959 "
2553,POLICE RPT TYPIST 2, 	1.00 ," 	49,517 "
10227,POLICE RPT TYPIST 1-20, 	1.00 ," 	41,019 "
1267,POLICE ADM SERVS MGR, 	1.00 ," 	107,908 "
3510,PROGRAM ASST 1, 	1.00 ," 	58,821 "
2495,ADMIN CLK 1, 	1.00 ," 	51,218 "
2053,PKG ENFC OFF, 	1.00 ," 	60,113 "
1751,ADMIN CLK 1, 	1.00 ," 	54,698 "
1221,POLICE PROPERTY CLK-16, 	1.00 ," 	52,851 "
2378,CLERK-TYP 2, 	1.00 ," 	49,011 "
9958,POLICE RPT TYPIST 1-20, 	1.00 ," 	41,019 "
3259,POLICE RCDS SVS CLK, 	1.00 ," 	53,363 "
1634,CLERK-TYP 2, 	1.00 ," 	48,104 "
1580,PROGRAM ASST 1, 	1.00 ," 	55,670 "
2134,CLERK-TYP 2, 	1.00 ," 	49,465 "
2002,PKG ENFC OFF, 	1.00 ," 	60,669 "
3093,POLICE RPT TYPIST 2, 	1.00 ," 	50,959 "
1690,PKG ENFC OFF, 	1.00 ," 	61,782 "
2173,PKG ENFC OFF, 	1.00 ," 	61,782 "
1172,CLERK-TYP 2, 	1.00 ," 	49,919 "
3746,PROGRAM ASST 1, 	1.00 ," 	58,295 "
1393,PKG ENFC OFF, 	1.00 ," 	62,339 "
7448,POLICE PROPERTY CLK, 	1.00 ," 	51,312 "
2395,POLICE RPT TYPIST 2-20, 	1.00 ," 	49,517 "
5959,POLICE RPT TYPIST 2, 	1.00 ," 	46,919 "
2179,PKG ENFC OFF, 	1.00 ," 	61,782 "
7538,PKG ENFC OFF, 	1.00 ," 	54,117 "
2273,PKG ENFC OFF, 	1.00 ," 	62,339 "
3343,PKG ENFC OFF, 	1.00 ," 	62,339 "
10230,CROSSING GUARD SUPV, 	0.85 ," 	43,440 "
2980,CROSSING GUARD SUPV, 	0.85 ," 	52,677 "
2912,TRANS OPERATOR, 	1.00 ," 	57,216 "
3788,TRANS OPERATOR, 	1.00 ," 	61,105 "
2649,TRANS OPERATOR, 	1.00 ," 	61,660 "
3444,TRANS OPERATOR, 	1.00 ," 	59,994 "
7900,TRANS OPERATOR, 	1.00 ," 	49,994 "
9192,TRANS CLASS C MECH-ENTRY-41, 	1.00 ," 	43,917 "
7927,TRANS OPERATOR, 	1.00 ," 	47,218 "
1733,TRANS OPERATOR, 	1.00 ," 	58,883 "
2392,TRANS OPERATOR, 	1.00 ," 	58,883 "
3722,TRANS OPERATOR, 	1.00 ," 	62,216 "
2159,TRANS OPERATOR, 	1.00 ," 	61,105 "
2965,TRANS BLD MT-FOREMAN, 	1.00 ," 	82,476 "
3863,TRANS OPERATOR, 	1.00 ," 	62,216 "
VACANT,VACANT,VACANT,VACANT
7508,TRANS OPERATOR, 	1.00 ," 	49,994 "
VACANT,VACANT,VACANT,VACANT
4100,TRANS OPERATOR, 	1.00 ," 	60,549 "
3351,TRANS OPER SUPER, 	1.00 ," 	80,038 "
1074,TRANS MAINT SUPERV, 	1.00 ," 	74,898 "
1944,TRANS OPERATOR, 	1.00 ," 	61,660 "
1097,TRANS PLANNER 2, 	1.00 ," 	75,632 "
1518,TRANS OPERATOR, 	1.00 ," 	58,883 "
1044,TRANS OPERATOR, 	1.00 ," 	57,216 "
2331,TRANS OPERATOR, 	1.00 ," 	61,660 "
1087,TRANS CLASS A MECH, 	1.00 ," 	61,137 "
VACANT,VACANT,VACANT,VACANT
1652,TRANS OPERATOR, 	1.00 ," 	58,883 "
1953,TRANS OPERATOR, 	1.00 ," 	61,660 "
3324,TRANS OPERATOR, 	1.00 ," 	62,216 "
1302,TRANS OPERATOR, 	1.00 ," 	61,660 "
1306,TRANS OPERATOR, 	1.00 ," 	57,216 "
1999,TRANS OPERATOR, 	1.00 ," 	62,216 "
VACANT,VACANT,VACANT,VACANT
2393,TRANS CLASS A MECH, 	1.00 ," 	61,137 "
10273,TRANS OPER SUPER, 	1.00 ," 	64,373 "
1353,TRANS OPERATOR, 	1.00 ," 	61,660 "
3912,TRANS OPERATOR, 	1.00 ," 	57,216 "
10914,TRANS CLASS C MECH-ENTRY-41, 	1.00 ," 	38,750 "
2244,TRANS OPERATOR, 	1.00 ," 	57,216 "
3773,TRANS SERVICE WKR, 	0.50 ," 	27,149 "
3245,TRANS OPERATOR, 	1.00 ," 	60,549 "
3580,TRANS OPERATOR, 	1.00 ," 	57,216 "
4035,TRANS OPER MGR, 	1.00 ," 	95,508 "
1804,TRANS CLASS A MECH, 	1.00 ," 	61,137 "
1723,TRANS OPERATOR, 	1.00 ," 	61,660 "
1193,TRANS OPERATOR, 	1.00 ," 	62,216 "
1468,TRANS CLASS B MECH, 	1.00 ," 	57,123 "
2453,TRANS CUST SERVS REP, 	1.00 ," 	50,780 "
1807,TRANS OPERATOR, 	1.00 ," 	55,550 "
2972,TRANS OPERATOR, 	1.00 ," 	57,216 "
1231,TRANS OPERATOR, 	1.00 ," 	58,883 "
1164,TRANS CUST SERVS REP, 	1.00 ," 	50,780 "
6249,TRANS OPERATOR, 	1.00 ," 	55,550 "
VACANT,VACANT,VACANT,VACANT
1544,TRANS OPER GEN SUPV, 	1.00 ," 	87,184 "
3170,TRANS OPERATOR, 	1.00 ," 	61,660 "
VACANT,VACANT,VACANT,VACANT
1747,TRANS OPERATOR, 	1.00 ," 	62,216 "
7923,TRANS OPERATOR, 	1.00 ," 	47,218 "
3217,TRANS OPERATOR, 	1.00 ," 	60,549 "
1888,TRANS SCHED PLANNER, 	1.00 ," 	83,247 "
1170,TRANS OPERATOR, 	1.00 ," 	62,216 "
3048,TRANS OPERATOR, 	1.00 ," 	57,216 "
6250,TRANS OPERATOR, 	1.00 ," 	55,550 "
2381,TRANS SERVICE WKR, 	1.00 ," 	46,101 "
1997,TRANS OPERATOR, 	1.00 ," 	57,216 "
VACANT,VACANT,VACANT,VACANT
3239,TRANS OPERATOR, 	1.00 ," 	58,883 "
8138,TRANS OPERATOR, 	0.30 ," 	14,165 "
1588,TRANS OPERATOR, 	1.00 ," 	58,883 "
1374,TRANS OPERATOR, 	1.00 ," 	57,216 "
2353,TRANS MAINT SUPERV, 	1.00 ," 	77,101 "
7933,TRANS OPERATOR, 	1.00 ," 	47,218 "
2407,TRANS OPERATOR, 	1.00 ," 	57,216 "
8140,TRANS OPERATOR, 	1.00 ," 	47,218 "
1775,TRANS OPERATOR, 	1.00 ," 	62,216 "
10658,TRANS OPERATOR, 	0.30 ," 	13,332 "
1878,TRANS OPERATOR, 	1.00 ," 	55,550 "
1262,TRANS OPERATOR, 	1.00 ," 	57,216 "
2770,TRANS OPERATOR, 	1.00 ," 	62,216 "
VACANT,VACANT,VACANT,VACANT
1746,TRANS OPERATOR, 	1.00 ," 	62,216 "
8184,PARA PROG MGR, 	1.00 ," 	84,583 "
3369,TRANS MAINT SUPERV, 	1.00 ," 	82,241 "
2780,TRANS PARTS SPEC, 	1.00 ," 	55,042 "
3159,TRANS OPER SUPER, 	1.00 ," 	81,506 "
8953,TRANS OPERATOR, 	1.00 ," 	47,218 "
1453,TRANS OPERATOR, 	1.00 ," 	62,216 "
3171,TRANS OPERATOR, 	1.00 ," 	61,105 "
8281,TRANS BUS CLEANER, 	1.00 ," 	41,697 "
7905,TRANS OPERATOR, 	1.00 ," 	49,994 "
8185,TRANS GRAPHICS TECH, 	1.00 ," 	44,460 "
4946,TRANS SERVICE WKR, 	1.00 ," 	51,224 "
2635,TRANS OPERATOR, 	1.00 ," 	57,216 "
VACANT,VACANT,VACANT,VACANT
1902,TRANS PARTS SUPER, 	1.00 ," 	72,098 "
1363,TRANS OPERATOR, 	1.00 ," 	57,216 "
6279,TRANS ACCT CLK 1, 	1.00 ," 	51,241 "
3737,TRANS OPERATOR, 	1.00 ," 	59,994 "
1182,TRANS OPERATOR, 	1.00 ," 	62,216 "
VACANT,VACANT,VACANT,VACANT
2106,TRANS OPERATOR, 	1.00 ," 	61,660 "
3042,TRANS OPERATOR, 	1.00 ," 	61,660 "
3228,TRANS CUST SERVS REP, 	1.00 ," 	51,241 "
2497,TRANS OPERATOR, 	1.00 ," 	58,883 "
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
1659,TRANS OPERATOR, 	1.00 ," 	57,216 "
6230,TRANS OPERATOR, 	1.00 ," 	55,550 "
4171,TRANS OPERATOR, 	1.00 ," 	57,216 "
10222,TRANS OPER SUPER-44, 	1.00 ," 	64,373 "
2059,TRANS OPERATOR, 	1.00 ," 	57,216 "
1371,TRANS OPERATOR, 	1.00 ," 	59,994 "
1613,TRANS OFF MGR, 	1.00 ," 	61,998 "
2042,TRANS OPER GEN SUPV, 	1.00 ," 	84,762 "
3559,TRANS OPERATOR, 	1.00 ," 	58,883 "
2074,TRANS CLASS B MECH, 	1.00 ," 	57,123 "
2036,TRANS CLASS A MECH, 	1.00 ," 	64,021 "
3180,TRANS CLASS B MECH, 	1.00 ," 	57,123 "
2765,TRANS OPERATOR, 	1.00 ," 	57,216 "
3032,TRANS OPERATOR, 	1.00 ," 	62,216 "
2204,TRANS OPERATOR, 	1.00 ," 	57,216 "
6251,TRANS OPERATOR, 	1.00 ," 	55,550 "
3594,TRANS OPERATOR, 	1.00 ," 	57,216 "
10255,TRANS CUST SERVS REPR-42 PT, 	0.50 ," 	18,465 "
4185,TRANS OPERATOR, 	1.00 ," 	57,216 "
3536,TRANS OPERATOR, 	1.00 ," 	57,216 "
2152,TRANS OPERATOR, 	1.00 ," 	62,216 "
1357,TRANS OPERATOR, 	1.00 ," 	57,216 "
1581,TRANS CLASS A MECH, 	1.00 ," 	64,598 "
1749,TRANS OPERATOR, 	1.00 ," 	62,216 "
2300,TRANS OPERATOR, 	1.00 ," 	47,218 "
3862,TRANS OPERATOR, 	1.00 ," 	61,660 "
7906,TRANS OPERATOR, 	1.00 ," 	49,994 "
2882,TRANS SERVICE WKR, 	1.00 ," 	52,760 "
2768,TRANS CLASS A MECH, 	1.00 ," 	64,021 "
3390,TRANS CLASS A MECH, 	1.00 ," 	57,676 "
2343,TRANS JANITOR, 	1.00 ," 	55,322 "
3057,TRANS CLASS B MECH, 	1.00 ," 	55,459 "
2335,TRANS OPER OFF COOR, 	1.00 ," 	50,527 "
3360,TRANS OPERATOR, 	1.00 ," 	58,883 "
1542,TRANS OPERATOR, 	1.00 ," 	57,216 "
1950,TRANS OPERATOR, 	0.30 ," 	17,165 "
3164,TRANS OPERATOR, 	1.00 ," 	62,216 "
2000,TRANS OPER SUPER, 	1.00 ," 	80,772 "
1323,TRANS OPERATOR, 	1.00 ," 	59,994 "
3009,TRANS OPERATOR, 	1.00 ," 	59,994 "
VACANT,VACANT,VACANT,VACANT
3376,TRANS MAINT SUPERV, 	1.00 ," 	80,772 "
1616,TRANS BUS CLEANER, 	1.00 ," 	54,942 "
3218,TRANS OPERATOR, 	1.00 ," 	62,216 "
7931,TRANS OPERATOR, 	1.00 ," 	47,218 "
3377,TRANS OPERATOR, 	1.00 ," 	62,216 "
3821,TRANS OPERATOR, 	1.00 ," 	57,216 "
4079,TRANS OPERATOR, 	1.00 ," 	60,549 "
3533,TRANS OPERATOR, 	1.00 ," 	61,105 "
1116,TRANS OPERATOR, 	1.00 ," 	57,216 "
3706,TRANS OPERATOR, 	1.00 ," 	57,216 "
2783,TRANS OPERATOR, 	1.00 ," 	57,216 "
2099,TRANS OPERATOR, 	1.00 ," 	57,216 "
1108,TRANS CLASS A MECH, 	1.00 ," 	64,021 "
3385,TRANS OPERATOR, 	1.00 ," 	62,216 "
2410,TRANS OPERATOR, 	0.30 ," 	18,332 "
2342,TRANS MAINT MGR, 	1.00 ," 	103,986 "
1258,TRANS OPERATOR, 	1.00 ," 	58,883 "
7924,TRANS OPERATOR, 	1.00 ," 	47,218 "
2354,TRANS OPERATOR, 	1.00 ," 	57,216 "
1052,TRANS OPER SUPER, 	1.00 ," 	75,805 "
8957,TRANS SERVICE WKR, 	1.00 ," 	43,539 "
2628,TRANS OPERATOR, 	1.00 ," 	62,216 "
2764,TRANS OPERATOR, 	1.00 ," 	58,883 "
2421,TRANS OPERATOR, 	1.00 ," 	62,216 "
4080,TRANS OPERATOR, 	1.00 ," 	57,216 "
8058,TRANS OPERATOR, 	1.00 ," 	47,218 "
7928,TRANS OPERATOR, 	1.00 ," 	47,218 "
2521,TRANS OPERATOR, 	1.00 ," 	61,660 "
8954,TRANS OPERATOR, 	1.00 ," 	47,218 "
5504,TRANS ACCT CLK 3, 	1.00 ," 	48,488 "
8046,TRANS CLASS C MECH, 	1.00 ," 	44,838 "
6246,TRANS OPERATOR, 	1.00 ," 	55,550 "
3118,TRANS CLASS A MECH, 	1.00 ," 	61,137 "
1855,TRANS OPERATOR, 	1.00 ," 	58,883 "
5240,TRANS CLASS B MECH, 	1.00 ," 	49,913 "
3135,TRANS OPERATOR, 	1.00 ," 	58,883 "
1325,TRANS OPERATOR, 	1.00 ," 	57,216 "
1856,TRANS OPERATOR, 	1.00 ," 	57,216 "
3414,TRANS MAINT SUPERV, 	1.00 ," 	82,241 "
1134,TRANS GENERAL MGR, 	1.00 ," 	144,273 "
1623,TRANS SERVICE MGR, 	1.00 ," 	116,447 "
2823,TRANS MAINT SUPERV, 	1.00 ," 	82,241 "
3469,TRANS OPER SUPER, 	1.00 ," 	79,304 "
3037,TRANS OPERATOR, 	1.00 ," 	57,216 "
1350,TRANS OPERATOR, 	1.00 ," 	61,660 "
4075,TRANS CLASS B MECH, 	1.00 ," 	57,123 "
2436,TRANS PAINT & BODY, 	1.00 ," 	64,021 "
1291,TRANS OPERATOR, 	1.00 ," 	57,216 "
3948,TRANS OPERATOR, 	1.00 ," 	61,105 "
7903,TRANS OPERATOR, 	1.00 ," 	49,994 "
3000,TRANS OPERATOR, 	1.00 ," 	61,660 "
3395,TRANS OPERATOR, 	1.00 ," 	60,549 "
10665,TRANS OPERATOR, 	0.30 ," 	13,332 "
6231,TRANS OPERATOR, 	1.00 ," 	55,550 "
2336,TRANS OPER SUPER, 	1.00 ," 	73,700 "
1309,TRANS SERVICE WKR, 	1.00 ," 	56,858 "
5430,TRANS OPERATOR, 	1.00 ," 	57,216 "
6254,TRANS CLASS C MECH, 	1.00 ," 	52,750 "
8059,TRANS OPERATOR, 	1.00 ," 	47,218 "
1379,TRANS OPERATOR, 	1.00 ," 	55,550 "
