ORG,OBJECT,PROJECT,ACCOUNT,DESCRIPTION,YEAR,PER,JOURNAL,EFF DATE,SRC,T,REF1,PO/REF2,REF3,REFERENCE,AMOUNT
44332,53245,00000,1100-40-44-443-4432-0000-00000-00000-53245-00000,ST SN CROS UNIFRM SUP,2018,12,"3,072",12/24/2018,API,1,602353,,438082,5180,9.22
44333,53245,00000,1100-40-44-443-4433-0000-00000-00000-53245-00000,ST SN BARR UNIFRM SUP,2018,12,"3,072",12/24/2018,API,1,602353,,438082,5180,9.22
44301,53245,00000,1100-40-44-443-4401-0000-00000-00000-53245-00000,SW ADM UNIFRM SUP,2018,12,"3,072",12/24/2018,API,1,602353,,438083,5180,0.30
44330,53245,00000,1100-40-44-443-4430-0000-00000-00000-53245-00000,ST SN PLOW UNIFRM SUP,2018,12,"3,072",12/24/2018,API,1,602353,,438083,5180,1.95
44331,53245,00000,1100-40-44-443-4431-0000-00000-00000-53245-00000,ST SN REMV UNIFRM SUP,2018,12,"3,072",12/24/2018,API,1,602353,,438083,5180,0.15
44332,53245,00000,1100-40-44-443-4432-0000-00000-00000-53245-00000,ST SN CROS UNIFRM SUP,2018,12,"3,072",12/24/2018,API,1,602353,,438083,5180,0.30
44333,53245,00000,1100-40-44-443-4433-0000-00000-00000-53245-00000,ST SN BARR UNIFRM SUP,2018,12,"3,072",12/24/2018,API,1,602353,,438083,5180,0.30
44330,54540,00000,1100-40-44-443-4430-0000-00000-00000-54540-00000,ST SN PLOW UNFRM LNDR,2018,12,"3,072",12/24/2018,API,1,614629,,437847,5180,11.33
44332,54540,00000,1100-40-44-443-4432-0000-00000-00000-54540-00000,ST SN CROS UNFRM LNDR,2018,12,"3,072",12/24/2018,API,1,614629,,437847,5180,1.26
44333,54540,00000,1100-40-44-443-4433-0000-00000-00000-54540-00000,ST SN BARR UNFRM LNDR,2018,12,"3,072",12/24/2018,API,1,614629,,437847,5180,0.63
44330,54540,00000,1100-40-44-443-4430-0000-00000-00000-54540-00000,ST SN PLOW UNFRM LNDR,2018,12,"3,072",12/24/2018,API,1,614629,,437964,5180,11.33
44332,54540,00000,1100-40-44-443-4432-0000-00000-00000-54540-00000,ST SN CROS UNFRM LNDR,2018,12,"3,072",12/24/2018,API,1,614629,,437964,5180,1.26
44333,54540,00000,1100-40-44-443-4433-0000-00000-00000-54540-00000,ST SN BARR UNFRM LNDR,2018,12,"3,072",12/24/2018,API,1,614629,,437964,5180,0.63
44330,54540,00000,1100-40-44-443-4430-0000-00000-00000-54540-00000,ST SN PLOW UNFRM LNDR,2018,12,"3,072",12/24/2018,API,1,614629,,438032,5180,11.33
44332,54540,00000,1100-40-44-443-4432-0000-00000-00000-54540-00000,ST SN CROS UNFRM LNDR,2018,12,"3,072",12/24/2018,API,1,614629,,438032,5180,1.26
44333,54540,00000,1100-40-44-443-4433-0000-00000-00000-54540-00000,ST SN BARR UNFRM LNDR,2018,12,"3,072",12/24/2018,API,1,614629,,438032,5180,0.63
44330,54540,00000,1100-40-44-443-4430-0000-00000-00000-54540-00000,ST SN PLOW UNFRM LNDR,2018,12,"3,072",12/24/2018,API,1,614629,,438120,5180,11.33
44332,54540,00000,1100-40-44-443-4432-0000-00000-00000-54540-00000,ST SN CROS UNFRM LNDR,2018,12,"3,072",12/24/2018,API,1,614629,,438120,5180,1.26
44333,54540,00000,1100-40-44-443-4433-0000-00000-00000-54540-00000,ST SN BARR UNFRM LNDR,2018,12,"3,072",12/24/2018,API,1,614629,,438120,5180,0.63
44330,53315,00000,1100-40-44-443-4430-0000-00000-00000-53315-00000,ST SN PLOW BUILD SUP,2018,12,"3,072",12/24/2018,API,1,617035,,437881,5180,1.98
44332,53315,00000,1100-40-44-443-4432-0000-00000-00000-53315-00000,ST SN CROS BUILD SUP,2018,12,"3,072",12/24/2018,API,1,617035,,437881,5180,0.22
44333,53315,00000,1100-40-44-443-4433-0000-00000-00000-53315-00000,ST SN BARR BUILD SUP,2018,12,"3,072",12/24/2018,API,1,617035,,437881,5180,0.11
44301,53110,00000,1100-40-44-443-4401-0000-00000-00000-53110-00000,SW ADM OFFICE SUP,2018,12,"3,072",12/24/2018,API,1,700129,,438157,5180,6.86
44301,53110,00000,1100-40-44-443-4401-0000-00000-00000-53110-00000,SW ADM OFFICE SUP,2018,12,"3,072",12/24/2018,API,1,700129,,438158,5180,11.17
44301,53110,00000,1100-40-44-443-4401-0000-00000-00000-53110-00000,SW ADM OFFICE SUP,2018,12,"3,072",12/24/2018,API,1,700129,,438159,5180,2.00
44334,54130,00000,1100-40-44-443-4434-0000-00000-00000-54130-00000,ST SN MISC SY COM INT,2018,12,"3,072",12/24/2018,API,1,700172,,437802,5180,72.55
44330,54210,00000,1100-40-44-443-4430-0000-00000-00000-54210-00000,ST SN PLOW BUILD IMPR,2018,12,"3,072",12/24/2018,API,1,700179,,437976,5180,2.40
44332,54210,00000,1100-40-44-443-4432-0000-00000-00000-54210-00000,ST SN CROS BUILD IMPR,2018,12,"3,072",12/24/2018,API,1,700179,,437976,5180,0.27
44333,54210,00000,1100-40-44-443-4433-0000-00000-00000-54210-00000,ST SN BARR BUILD IMPR,2018,12,"3,072",12/24/2018,API,1,700179,,437976,5180,0.13
44301,53110,00000,1100-40-44-443-4401-0000-00000-00000-53110-00000,SW ADM OFFICE SUP,2018,12,"3,072",12/24/2018,API,1,700187,,438160,5180,2.00
44301,53110,00000,1100-40-44-443-4401-0000-00000-00000-53110-00000,SW ADM OFFICE SUP,2018,12,"3,072",12/24/2018,API,1,700187,,438161,5180,2.00
44334,53210,00000,1100-40-44-443-4434-0000-00000-00000-53210-00000,ST SN MISC WRK SUP,2018,12,"3,072",12/24/2018,API,1,700243,,437974,5180,520.35
44334,53210,00000,1100-40-44-443-4434-0000-00000-00000-53210-00000,ST SN MISC WRK SUP,2018,12,"3,072",12/24/2018,API,1,700243,,437975,5180,520.35
44330,53140,00000,1100-40-44-443-4430-0000-00000-00000-53140-00000,ST SN PLOW HARDWA SUP,2018,12,"3,072",12/24/2018,API,1,700265,,438067,5180,58.63
44332,53140,00000,1100-40-44-443-4432-0000-00000-00000-53140-00000,ST SN CROS HARDWA SUP,2018,12,"3,072",12/24/2018,API,1,700265,,438067,5180,6.51
44333,53140,00000,1100-40-44-443-4433-0000-00000-00000-53140-00000,ST SN BARR HARDWA SUP,2018,12,"3,072",12/24/2018,API,1,700265,,438067,5180,3.26
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,12,"3,072",12/24/2018,API,1,700376,,437916,5180,80.54
44301,53235,00000,1100-40-44-443-4401-0000-00000-00000-53235-00000,SW ADM SAFETY SUP,2018,12,"2,997",12/24/2018,API,1,700376,,437623,5137,1.08
44330,54540,00000,1100-40-44-443-4430-0000-00000-00000-54540-00000,ST SN PLOW UNFRM LNDR,2018,12,"2,997",12/24/2018,API,1,614629,,437527,5137,20.84
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,12,"2,997",12/24/2018,API,1,700179,,437600,5137,12.05
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,12,"2,997",12/24/2018,API,1,700179,,437601,5137,5.37
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,12,"2,997",12/24/2018,API,1,700243,,437541,5137,204.95
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,12,"2,997",12/24/2018,API,1,700251,,437552,5137,34.36
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,12,"2,997",12/24/2018,API,1,700265,,437638,5137,16.56
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,12,"2,997",12/24/2018,API,1,700376,,437518,5137,102.84
44330,53235,00000,1100-40-44-443-4430-0000-00000-00000-53235-00000,ST SN PLOW SAFETY SUP,2018,12,"2,997",12/24/2018,API,1,700376,,437623,5137,7.05
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,12,"2,997",12/24/2018,API,1,700376,,437648,5137,50.67
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,12,"2,997",12/24/2018,API,1,700779,,437577,5137,90.95
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,12,"2,997",12/24/2018,API,1,700265,,437649,5137,31.18
44330,54540,00000,1100-40-44-443-4430-0000-00000-00000-54540-00000,ST SN PLOW UNFRM LNDR,2018,12,"2,997",12/24/2018,API,1,614629,,437569,5137,20.84
44330,54540,00000,1100-40-44-443-4430-0000-00000-00000-54540-00000,ST SN PLOW UNFRM LNDR,2018,12,"2,997",12/24/2018,API,1,614629,,437598,5137,20.84
44330,54540,00000,1100-40-44-443-4430-0000-00000-00000-54540-00000,ST SN PLOW UNFRM LNDR,2018,12,"2,997",12/24/2018,API,1,614629,,437637,5137,20.84
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,12,"2,997",12/24/2018,API,1,700171,,437599,5137,109.94
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,12,"2,997",12/24/2018,API,1,700171,,437629,5137,47.71
44331,53235,00000,1100-40-44-443-4431-0000-00000-00000-53235-00000,ST SN REMV SAFETY SUP,2018,12,"2,997",12/24/2018,API,1,700376,,437623,5137,0.54
44332,54540,00000,1100-40-44-443-4432-0000-00000-00000-54540-00000,ST SN CROS UNFRM LNDR,2018,12,"2,997",12/24/2018,API,1,614629,,437527,5137,2.32
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,12,"2,997",12/24/2018,API,1,700179,,437600,5137,1.34
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,12,"2,997",12/24/2018,API,1,700179,,437601,5137,0.60
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,12,"2,997",12/24/2018,API,1,700243,,437541,5137,22.77
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,12,"2,997",12/24/2018,API,1,700251,,437552,5137,3.82
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,12,"2,997",12/24/2018,API,1,700265,,437638,5137,1.84
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,12,"2,997",12/24/2018,API,1,700376,,437518,5137,11.43
44332,53235,00000,1100-40-44-443-4432-0000-00000-00000-53235-00000,ST SN CROS SAFETY SUP,2018,12,"2,997",12/24/2018,API,1,700376,,437623,5137,1.08
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,12,"2,997",12/24/2018,API,1,700376,,437648,5137,5.63
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,12,"2,997",12/24/2018,API,1,700779,,437577,5137,10.11
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,12,"2,997",12/24/2018,API,1,700265,,437649,5137,3.46
44332,54540,00000,1100-40-44-443-4432-0000-00000-00000-54540-00000,ST SN CROS UNFRM LNDR,2018,12,"2,997",12/24/2018,API,1,614629,,437569,5137,2.32
44332,54540,00000,1100-40-44-443-4432-0000-00000-00000-54540-00000,ST SN CROS UNFRM LNDR,2018,12,"2,997",12/24/2018,API,1,614629,,437598,5137,2.32
44332,54540,00000,1100-40-44-443-4432-0000-00000-00000-54540-00000,ST SN CROS UNFRM LNDR,2018,12,"2,997",12/24/2018,API,1,614629,,437637,5137,2.32
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,12,"2,997",12/24/2018,API,1,700171,,437599,5137,12.22
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2018,12,"2,997",12/24/2018,API,1,700171,,437629,5137,5.30
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,12,"2,997",12/24/2018,API,1,700179,,437600,5137,0.67
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,12,"2,997",12/24/2018,API,1,700179,,437601,5137,0.30
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,12,"2,997",12/24/2018,API,1,700243,,437541,5137,11.39
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,12,"2,997",12/24/2018,API,1,700251,,437552,5137,1.91
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,12,"2,997",12/24/2018,API,1,700265,,437638,5137,0.92
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,12,"2,997",12/24/2018,API,1,700265,,437649,5137,1.73
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,12,"2,997",12/24/2018,API,1,700376,,437518,5137,5.71
44333,53235,00000,1100-40-44-443-4433-0000-00000-00000-53235-00000,ST SN BARR SAFETY SUP,2018,12,"2,997",12/24/2018,API,1,700376,,437623,5137,1.08
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,12,"2,997",12/24/2018,API,1,700376,,437648,5137,2.82
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,12,"2,997",12/24/2018,API,1,700779,,437577,5137,5.05
44333,54540,00000,1100-40-44-443-4433-0000-00000-00000-54540-00000,ST SN BARR UNFRM LNDR,2018,12,"2,997",12/24/2018,API,1,614629,,437527,5137,1.16
44333,54540,00000,1100-40-44-443-4433-0000-00000-00000-54540-00000,ST SN BARR UNFRM LNDR,2018,12,"2,997",12/24/2018,API,1,614629,,437569,5137,1.16
44333,54540,00000,1100-40-44-443-4433-0000-00000-00000-54540-00000,ST SN BARR UNFRM LNDR,2018,12,"2,997",12/24/2018,API,1,614629,,437598,5137,1.16
44333,54540,00000,1100-40-44-443-4433-0000-00000-00000-54540-00000,ST SN BARR UNFRM LNDR,2018,12,"2,997",12/24/2018,API,1,614629,,437637,5137,1.16
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,12,"2,997",12/24/2018,API,1,700171,,437599,5137,6.11
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,12,"2,997",12/24/2018,API,1,700171,,437629,5137,2.65
44301,54113,00000,1100-40-44-443-4401-0000-00000-00000-54113-00000,SW ADM WATER,2018,12,"2,984",12/30/2018,API,1,065037,,437434,5127,110.58
44301,54113,00000,1100-40-44-443-4401-0000-00000-00000-54113-00000,SW ADM WATER,2018,12,"2,984",12/30/2018,API,1,065037,,437442,5127,314.42
44301,54115,00000,1100-40-44-443-4401-0000-00000-00000-54115-00000,SW ADM STORMWATER,2018,12,"2,984",12/30/2018,API,1,065037,,437457,5127,31.16
44301,54113,00000,1100-40-44-443-4401-0000-00000-00000-54113-00000,SW ADM WATER,2018,12,"2,984",12/30/2018,API,1,065037,,437467,5127,61.13
44301,54113,00000,1100-40-44-443-4401-0000-00000-00000-54113-00000,SW ADM WATER,2018,12,"2,840",12/30/2018,API,1,065037,,436825,5046,359.56
44301,54112,00000,1100-40-44-443-4401-0000-00000-00000-54112-00000,SW ADM ELECTRICIT,2018,12,"2,837",12/15/2018,API,1,052829,,436811,5045,13.60
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,12,"2,765",12/24/2018,API,1,700639,,436459,5007,0.76
44333,53245,00000,1100-40-44-443-4433-0000-00000-00000-53245-00000,ST SN BARR UNIFRM SUP,2018,12,"2,765",12/24/2018,API,1,075192,,436524,5007,0.64
44333,53245,00000,1100-40-44-443-4433-0000-00000-00000-53245-00000,ST SN BARR UNIFRM SUP,2018,12,"2,765",12/24/2018,API,1,075192,,436579,5007,0.80
44333,53245,00000,1100-40-44-443-4433-0000-00000-00000-53245-00000,ST SN BARR UNIFRM SUP,2018,12,"2,765",12/24/2018,API,1,075192,,436583,5007,1.38
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,12,"2,765",12/24/2018,API,1,130872,,436539,5007,0.11
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,12,"2,765",12/24/2018,API,1,609770,,436580,5007,0.14
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,12,"2,765",12/24/2018,API,1,609770,,436581,5007,0.15
44333,54220,00000,1100-40-44-443-4433-0000-00000-00000-54220-00000,ST SN BARR PEST CNTRL,2018,12,"2,765",12/24/2018,API,1,611393,,436496,5007,0.73
44333,53215,00000,1100-40-44-443-4433-0000-00000-00000-53215-00000,ST SN BARR JANTOR SUP,2018,12,"2,765",12/24/2018,API,1,612001,,436499,5007,1.39
44333,53215,00000,1100-40-44-443-4433-0000-00000-00000-53215-00000,ST SN BARR JANTOR SUP,2018,12,"2,765",12/24/2018,API,1,616314,,436516,5007,0.33
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,12,"2,765",12/24/2018,API,1,700185,,436549,5007,0.95
44333,53215,00000,1100-40-44-443-4433-0000-00000-00000-53215-00000,ST SN BARR JANTOR SUP,2018,12,"2,765",12/24/2018,API,1,616314,,436564,5007,0.11
44333,53215,00000,1100-40-44-443-4433-0000-00000-00000-53215-00000,ST SN BARR JANTOR SUP,2018,12,"2,765",12/24/2018,API,1,616314,,436572,5007,1.00
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,12,"2,765",12/24/2018,API,1,700135,,436515,5007,0.77
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,12,"2,765",12/24/2018,API,1,700185,,436475,5007,0.32
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,12,"2,765",12/24/2018,API,1,700185,,436548,5007,0.55
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2018,12,"2,765",12/24/2018,API,1,602158,,436528,5007,0.80
44301,53245,00000,1100-40-44-443-4401-0000-00000-00000-53245-00000,SW ADM UNIFRM SUP,2018,12,"2,765",12/24/2018,API,1,075192,,436467,5007,5.20
44301,53245,00000,1100-40-44-443-4401-0000-00000-00000-53245-00000,SW ADM UNIFRM SUP,2018,12,"2,765",12/24/2018,API,1,075192,,436492,5007,-2.20
44301,53245,00000,1100-40-44-443-4401-0000-00000-00000-53245-00000,SW ADM UNIFRM SUP,2018,12,"2,765",12/24/2018,API,1,075192,,436493,5007,0.40
44301,53110,00000,1100-40-44-443-4401-0000-00000-00000-53110-00000,SW ADM OFFICE SUP,2018,12,"2,765",12/24/2018,API,1,700122,,436546,5007,3.80
44301,54810,00000,1100-40-44-443-4401-0000-00000-00000-54810-00000,SW ADM OTHR EXP,2018,12,"2,765",12/24/2018,API,1,700172,,436479,5007,72.55
44301,53110,00000,1100-40-44-443-4401-0000-00000-00000-53110-00000,SW ADM OFFICE SUP,2018,12,"2,765",12/24/2018,API,1,700187,,436470,5007,1.20
44301,53110,00000,1100-40-44-443-4401-0000-00000-00000-53110-00000,SW ADM OFFICE SUP,2018,12,"2,765",12/24/2018,API,1,707448,,436525,5007,5.02
44301,53110,00000,1100-40-44-443-4401-0000-00000-00000-53110-00000,SW ADM OFFICE SUP,2018,12,"2,765",12/24/2018,API,1,707448,,436536,5007,46.54
44301,53245,00000,1100-40-44-443-4401-0000-00000-00000-53245-00000,SW ADM UNIFRM SUP,2018,12,"2,765",12/24/2018,API,1,707403,,436478,5007,0.71
44301,53110,00000,1100-40-44-443-4401-0000-00000-00000-53110-00000,SW ADM OFFICE SUP,2018,12,"2,765",12/24/2018,API,1,707448,,436461,5007,10.84
44301,53110,00000,1100-40-44-443-4401-0000-00000-00000-53110-00000,SW ADM OFFICE SUP,2018,12,"2,765",12/24/2018,API,1,707448,,436468,5007,1.49
44301,53110,00000,1100-40-44-443-4401-0000-00000-00000-53110-00000,SW ADM OFFICE SUP,2018,12,"2,765",12/24/2018,API,1,707448,,436505,5007,3.25
44301,53110,00000,1100-40-44-443-4401-0000-00000-00000-53110-00000,SW ADM OFFICE SUP,2018,12,"2,765",12/24/2018,API,1,707448,,436510,5007,1.35
44301,53110,00000,1100-40-44-443-4401-0000-00000-00000-53110-00000,SW ADM OFFICE SUP,2018,12,"2,765",12/24/2018,API,1,707448,,436520,5007,13.25
44301,53245,00000,1100-40-44-443-4401-0000-00000-00000-53245-00000,SW ADM UNIFRM SUP,2018,12,"2,765",12/24/2018,API,1,700515,,436578,5007,1.68
44301,53110,00000,1100-40-44-443-4401-0000-00000-00000-53110-00000,SW ADM OFFICE SUP,2018,12,"2,765",12/24/2018,API,1,701521,,436526,5007,10.99
44301,53245,00000,1100-40-44-443-4401-0000-00000-00000-53245-00000,SW ADM UNIFRM SUP,2018,12,"2,765",12/24/2018,API,1,075192,,436524,5007,0.64
44301,53245,00000,1100-40-44-443-4401-0000-00000-00000-53245-00000,SW ADM UNIFRM SUP,2018,12,"2,765",12/24/2018,API,1,075192,,436579,5007,0.80
44301,53245,00000,1100-40-44-443-4401-0000-00000-00000-53245-00000,SW ADM UNIFRM SUP,2018,12,"2,765",12/24/2018,API,1,075192,,436583,5007,1.38
44301,53245,00000,1100-40-44-443-4401-0000-00000-00000-53245-00000,SW ADM UNIFRM SUP,2018,12,"2,765",12/24/2018,API,1,707018,,436535,5007,0.88
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,12,"2,765",12/24/2018,API,1,032862,,436471,5007,0.43
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,12,"2,765",12/24/2018,API,1,032862,,436541,5007,2.82
44330,53245,00000,1100-40-44-443-4430-0000-00000-00000-53245-00000,ST SN PLOW UNIFRM SUP,2018,12,"2,765",12/24/2018,API,1,075192,,436467,5007,33.79
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,12,"2,765",12/24/2018,API,1,075192,,436469,5007,6.28
44330,53245,00000,1100-40-44-443-4430-0000-00000-00000-53245-00000,ST SN PLOW UNIFRM SUP,2018,12,"2,765",12/24/2018,API,1,075192,,436492,5007,-14.30
44330,53245,00000,1100-40-44-443-4430-0000-00000-00000-53245-00000,ST SN PLOW UNIFRM SUP,2018,12,"2,765",12/24/2018,API,1,075192,,436493,5007,2.60
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,12,"2,765",12/24/2018,API,1,130872,,436540,5007,35.49
44330,54210,00000,1100-40-44-443-4430-0000-00000-00000-54210-00000,ST SN PLOW BUILD IMPR,2018,12,"2,765",12/24/2018,API,1,704763,,436550,5007,124.83
44330,53245,00000,1100-40-44-443-4430-0000-00000-00000-53245-00000,ST SN PLOW UNIFRM SUP,2018,12,"2,765",12/24/2018,API,1,707018,,436535,5007,5.74
44330,53245,00000,1100-40-44-443-4430-0000-00000-00000-53245-00000,ST SN PLOW UNIFRM SUP,2018,12,"2,765",12/24/2018,API,1,707403,,436478,5007,4.60
44330,53245,00000,1100-40-44-443-4430-0000-00000-00000-53245-00000,ST SN PLOW UNIFRM SUP,2018,12,"2,765",12/24/2018,API,1,700515,,436578,5007,10.92
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,12,"2,765",12/24/2018,API,1,700639,,436459,5007,13.70
44330,53245,00000,1100-40-44-443-4430-0000-00000-00000-53245-00000,ST SN PLOW UNIFRM SUP,2018,12,"2,765",12/24/2018,API,1,075192,,436524,5007,4.16
44330,53245,00000,1100-40-44-443-4430-0000-00000-00000-53245-00000,ST SN PLOW UNIFRM SUP,2018,12,"2,765",12/24/2018,API,1,075192,,436579,5007,5.20
44330,53245,00000,1100-40-44-443-4430-0000-00000-00000-53245-00000,ST SN PLOW UNIFRM SUP,2018,12,"2,765",12/24/2018,API,1,075192,,436583,5007,8.96
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,12,"2,765",12/24/2018,API,1,130872,,436539,5007,1.97
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,12,"2,765",12/24/2018,API,1,609770,,436580,5007,2.48
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,12,"2,765",12/24/2018,API,1,609770,,436581,5007,2.61
44330,54220,00000,1100-40-44-443-4430-0000-00000-00000-54220-00000,ST SN PLOW PEST CNTRL,2018,12,"2,765",12/24/2018,API,1,611393,,436496,5007,13.14
44330,53215,00000,1100-40-44-443-4430-0000-00000-00000-53215-00000,ST SN PLOW JANTOR SUP,2018,12,"2,765",12/24/2018,API,1,612001,,436499,5007,25.09
44330,53215,00000,1100-40-44-443-4430-0000-00000-00000-53215-00000,ST SN PLOW JANTOR SUP,2018,12,"2,765",12/24/2018,API,1,616314,,436516,5007,6.00
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2018,12,"2,765",12/24/2018,API,1,700185,,436549,5007,17.07
