ORG,OBJECT,PROJECT,ACCOUNT,DESCRIPTION,YEAR,PER,JOURNAL,EFF DATE,SRC,T,REF1,PO/REF2,REF3,REFERENCE,AMOUNT
44333,52410,00000,1100-40-44-443-4433-0000-00000-00000-52410-00000,ST SN BARR HLTH INS B,2017,12,"3,363",12/31/2017,PRJ,1,1801,11801,11801,PR1801,246.84
44333,52510,00000,1100-40-44-443-4433-0000-00000-00000-52510-00000,ST SN BARR WI RET SY,2017,12,"3,363",12/31/2017,PRJ,1,1801,11801,11801,PR1801,53.44
44333,52610,00000,1100-40-44-443-4433-0000-00000-00000-52610-00000,ST SN BARR FICA MEDIC,2017,12,"3,363",12/31/2017,PRJ,1,1801,11801,11801,PR1801,59.61
44330,57145,00000,1100-40-44-443-4430-0000-00000-00000-57145-00000,ST SN PLOW ID CHRG TE,2017,12,"3,196",12/30/2017,GEN,1,,,,RADIO SHOP,89.95
44332,57145,00000,1100-40-44-443-4432-0000-00000-00000-57145-00000,ST SN CROS ID CHRG TE,2017,12,"3,196",12/30/2017,GEN,1,,,,RADIO SHOP,9.99
44333,57145,00000,1100-40-44-443-4433-0000-00000-00000-57145-00000,ST SN BARR ID CHRG TE,2017,12,"3,196",12/30/2017,GEN,1,,,,RADIO SHOP,5.00
44330,53240,00000,1100-40-44-443-4430-0000-00000-00000-53240-00000,ST SN PLOW SNOW SUP,2017,12,"3,173",12/30/2017,API,1,617278,17000431,324002,6962,"10,717.10"
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2017,12,"3,124",12/26/2017,API,1,009779,,323873,6954,17.19
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2017,12,"3,124",12/26/2017,API,1,009779,,323873,6954,1.91
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2017,12,"3,124",12/26/2017,API,1,009779,,323873,6954,0.96
44330,54210,00000,1100-40-44-443-4430-0000-00000-00000-54210-00000,ST SN PLOW BUILD IMPR,2017,12,"3,124",12/26/2017,API,1,032862,,323935,6954,4.11
44332,54210,00000,1100-40-44-443-4432-0000-00000-00000-54210-00000,ST SN CROS BUILD IMPR,2017,12,"3,124",12/26/2017,API,1,032862,,323935,6954,0.46
44333,54210,00000,1100-40-44-443-4433-0000-00000-00000-54210-00000,ST SN BARR BUILD IMPR,2017,12,"3,124",12/26/2017,API,1,032862,,323935,6954,0.23
44330,53140,00000,1100-40-44-443-4430-0000-00000-00000-53140-00000,ST SN PLOW HARDWA SUP,2017,12,"3,124",12/26/2017,API,1,120899,,323862,6954,4.30
44332,53140,00000,1100-40-44-443-4432-0000-00000-00000-53140-00000,ST SN CROS HARDWA SUP,2017,12,"3,124",12/26/2017,API,1,120899,,323862,6954,0.48
44333,53140,00000,1100-40-44-443-4433-0000-00000-00000-53140-00000,ST SN BARR HARDWA SUP,2017,12,"3,124",12/26/2017,API,1,120899,,323862,6954,0.24
44330,53140,00000,1100-40-44-443-4430-0000-00000-00000-53140-00000,ST SN PLOW HARDWA SUP,2017,12,"3,124",12/26/2017,API,1,120899,,323897,6954,4.63
44332,53140,00000,1100-40-44-443-4432-0000-00000-00000-53140-00000,ST SN CROS HARDWA SUP,2017,12,"3,124",12/26/2017,API,1,120899,,323897,6954,0.51
44333,53140,00000,1100-40-44-443-4433-0000-00000-00000-53140-00000,ST SN BARR HARDWA SUP,2017,12,"3,124",12/26/2017,API,1,120899,,323897,6954,0.26
44330,54210,00000,1100-40-44-443-4430-0000-00000-00000-54210-00000,ST SN PLOW BUILD IMPR,2017,12,"3,124",12/26/2017,API,1,602158,,323943,6954,3.50
44332,54210,00000,1100-40-44-443-4432-0000-00000-00000-54210-00000,ST SN CROS BUILD IMPR,2017,12,"3,124",12/26/2017,API,1,602158,,323943,6954,0.39
44333,54210,00000,1100-40-44-443-4433-0000-00000-00000-54210-00000,ST SN BARR BUILD IMPR,2017,12,"3,124",12/26/2017,API,1,602158,,323943,6954,0.19
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2017,12,"3,124",12/26/2017,API,1,700135,,323869,6954,1.58
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2017,12,"3,124",12/26/2017,API,1,700135,,323869,6954,0.18
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2017,12,"3,124",12/26/2017,API,1,700135,,323869,6954,0.09
44330,54210,00000,1100-40-44-443-4430-0000-00000-00000-54210-00000,ST SN PLOW BUILD IMPR,2017,12,"3,124",12/26/2017,API,1,700140,,323946,6954,9.42
44332,54210,00000,1100-40-44-443-4432-0000-00000-00000-54210-00000,ST SN CROS BUILD IMPR,2017,12,"3,124",12/26/2017,API,1,700140,,323946,6954,1.05
44333,54210,00000,1100-40-44-443-4433-0000-00000-00000-54210-00000,ST SN BARR BUILD IMPR,2017,12,"3,124",12/26/2017,API,1,700140,,323946,6954,0.52
44330,54330,00000,1100-40-44-443-4430-0000-00000-00000-54330-00000,ST SN PLOW EQUIP IMP,2017,12,"3,124",12/26/2017,API,1,700179,,323942,6954,11.44
44332,54330,00000,1100-40-44-443-4432-0000-00000-00000-54330-00000,ST SN CROS EQUIP IMP,2017,12,"3,124",12/26/2017,API,1,700179,,323942,6954,1.27
44333,54330,00000,1100-40-44-443-4433-0000-00000-00000-54330-00000,ST SN BARR EQUIP IMP,2017,12,"3,124",12/26/2017,API,1,700179,,323942,6954,0.64
44330,54210,00000,1100-40-44-443-4430-0000-00000-00000-54210-00000,ST SN PLOW BUILD IMPR,2017,12,"3,124",12/26/2017,API,1,700194,,323947,6954,66.92
44332,54210,00000,1100-40-44-443-4432-0000-00000-00000-54210-00000,ST SN CROS BUILD IMPR,2017,12,"3,124",12/26/2017,API,1,700194,,323947,6954,7.44
44333,54210,00000,1100-40-44-443-4433-0000-00000-00000-54210-00000,ST SN BARR BUILD IMPR,2017,12,"3,124",12/26/2017,API,1,700194,,323947,6954,3.72
44330,53140,00000,1100-40-44-443-4430-0000-00000-00000-53140-00000,ST SN PLOW HARDWA SUP,2017,12,"3,124",12/26/2017,API,1,700243,,323941,6954,43.84
44332,53140,00000,1100-40-44-443-4432-0000-00000-00000-53140-00000,ST SN CROS HARDWA SUP,2017,12,"3,124",12/26/2017,API,1,700243,,323941,6954,4.87
44333,53140,00000,1100-40-44-443-4433-0000-00000-00000-53140-00000,ST SN BARR HARDWA SUP,2017,12,"3,124",12/26/2017,API,1,700243,,323941,6954,2.44
44330,54540,00000,1100-40-44-443-4430-0000-00000-00000-54540-00000,ST SN PLOW UNFRM LNDR,2017,12,"3,124",12/26/2017,API,1,614629,,323889,6954,8.24
44332,54540,00000,1100-40-44-443-4432-0000-00000-00000-54540-00000,ST SN CROS UNFRM LNDR,2017,12,"3,124",12/26/2017,API,1,614629,,323889,6954,0.92
44333,54540,00000,1100-40-44-443-4433-0000-00000-00000-54540-00000,ST SN BARR UNFRM LNDR,2017,12,"3,124",12/26/2017,API,1,614629,,323889,6954,0.46
44330,54540,00000,1100-40-44-443-4430-0000-00000-00000-54540-00000,ST SN PLOW UNFRM LNDR,2017,12,"3,124",12/26/2017,API,1,614629,,323927,6954,8.24
44332,54540,00000,1100-40-44-443-4432-0000-00000-00000-54540-00000,ST SN CROS UNFRM LNDR,2017,12,"3,124",12/26/2017,API,1,614629,,323927,6954,0.92
44333,54540,00000,1100-40-44-443-4433-0000-00000-00000-54540-00000,ST SN BARR UNFRM LNDR,2017,12,"3,124",12/26/2017,API,1,614629,,323927,6954,0.46
44330,54540,00000,1100-40-44-443-4430-0000-00000-00000-54540-00000,ST SN PLOW UNFRM LNDR,2017,12,"3,124",12/26/2017,API,1,614629,,323948,6954,8.24
44332,54540,00000,1100-40-44-443-4432-0000-00000-00000-54540-00000,ST SN CROS UNFRM LNDR,2017,12,"3,124",12/26/2017,API,1,614629,,323948,6954,0.92
44333,54540,00000,1100-40-44-443-4433-0000-00000-00000-54540-00000,ST SN BARR UNFRM LNDR,2017,12,"3,124",12/26/2017,API,1,614629,,323948,6954,0.46
44330,54540,00000,1100-40-44-443-4430-0000-00000-00000-54540-00000,ST SN PLOW UNFRM LNDR,2017,12,"3,124",12/26/2017,API,1,614629,,323983,6954,8.24
44332,54540,00000,1100-40-44-443-4432-0000-00000-00000-54540-00000,ST SN CROS UNFRM LNDR,2017,12,"3,124",12/26/2017,API,1,614629,,323983,6954,0.92
44333,54540,00000,1100-40-44-443-4433-0000-00000-00000-54540-00000,ST SN BARR UNFRM LNDR,2017,12,"3,124",12/26/2017,API,1,614629,,323983,6954,0.46
44330,53140,00000,1100-40-44-443-4430-0000-00000-00000-53140-00000,ST SN PLOW HARDWA SUP,2017,12,"3,124",12/26/2017,API,1,700065,,323896,6954,69.82
44332,53140,00000,1100-40-44-443-4432-0000-00000-00000-53140-00000,ST SN CROS HARDWA SUP,2017,12,"3,124",12/26/2017,API,1,700065,,323896,6954,7.76
44333,53140,00000,1100-40-44-443-4433-0000-00000-00000-53140-00000,ST SN BARR HARDWA SUP,2017,12,"3,124",12/26/2017,API,1,700065,,323896,6954,3.88
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2017,12,"3,124",12/26/2017,API,1,700376,,323909,6954,174.27
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2017,12,"3,124",12/26/2017,API,1,700376,,323909,6954,19.36
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2017,12,"3,124",12/26/2017,API,1,700376,,323909,6954,9.68
44330,54330,00000,1100-40-44-443-4430-0000-00000-00000-54330-00000,ST SN PLOW EQUIP IMP,2017,12,"3,124",12/26/2017,API,1,700376,,323914,6954,6.04
44332,54330,00000,1100-40-44-443-4432-0000-00000-00000-54330-00000,ST SN CROS EQUIP IMP,2017,12,"3,124",12/26/2017,API,1,700376,,323914,6954,0.67
44333,54330,00000,1100-40-44-443-4433-0000-00000-00000-54330-00000,ST SN BARR EQUIP IMP,2017,12,"3,124",12/26/2017,API,1,700376,,323914,6954,0.34
44330,54210,00000,1100-40-44-443-4430-0000-00000-00000-54210-00000,ST SN PLOW BUILD IMPR,2017,12,"3,124",12/26/2017,API,1,704162,,323876,6954,16.90
44332,54210,00000,1100-40-44-443-4432-0000-00000-00000-54210-00000,ST SN CROS BUILD IMPR,2017,12,"3,124",12/26/2017,API,1,704162,,323876,6954,1.88
44333,54210,00000,1100-40-44-443-4433-0000-00000-00000-54210-00000,ST SN BARR BUILD IMPR,2017,12,"3,124",12/26/2017,API,1,704162,,323876,6954,0.94
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2017,12,"2,965",12/26/2017,API,1,161265,,323491,6898,61.23
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2017,12,"2,965",12/26/2017,API,1,161265,,323491,6898,6.80
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2017,12,"2,965",12/26/2017,API,1,161265,,323491,6898,3.40
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2017,12,"2,965",12/26/2017,API,1,161265,,323512,6898,26.72
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2017,12,"2,965",12/26/2017,API,1,161265,,323512,6898,2.97
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2017,12,"2,965",12/26/2017,API,1,161265,,323512,6898,1.48
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2017,12,"2,965",12/26/2017,API,1,602158,,323551,6898,3.70
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2017,12,"2,965",12/26/2017,API,1,602158,,323551,6898,0.41
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2017,12,"2,965",12/26/2017,API,1,602158,,323551,6898,0.21
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2017,12,"2,965",12/26/2017,API,1,602158,,323579,6898,4.90
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2017,12,"2,965",12/26/2017,API,1,602158,,323579,6898,0.54
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2017,12,"2,965",12/26/2017,API,1,602158,,323579,6898,0.27
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2017,12,"2,965",12/26/2017,API,1,700135,,323457,6898,17.50
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2017,12,"2,965",12/26/2017,API,1,700135,,323457,6898,1.94
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2017,12,"2,965",12/26/2017,API,1,700135,,323457,6898,0.97
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2017,12,"2,965",12/26/2017,API,1,700135,,323486,6898,10.41
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2017,12,"2,965",12/26/2017,API,1,700135,,323486,6898,1.16
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2017,12,"2,965",12/26/2017,API,1,700135,,323486,6898,0.58
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2017,12,"2,965",12/26/2017,API,1,700135,,323487,6898,1.52
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2017,12,"2,965",12/26/2017,API,1,700135,,323487,6898,0.17
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2017,12,"2,965",12/26/2017,API,1,700135,,323487,6898,0.08
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2017,12,"2,965",12/26/2017,API,1,700140,,323509,6898,10.80
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2017,12,"2,965",12/26/2017,API,1,700140,,323509,6898,1.20
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2017,12,"2,965",12/26/2017,API,1,700140,,323509,6898,0.60
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2017,12,"2,965",12/26/2017,API,1,700140,,323567,6898,10.45
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2017,12,"2,965",12/26/2017,API,1,700140,,323567,6898,1.16
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2017,12,"2,965",12/26/2017,API,1,700140,,323567,6898,0.58
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2017,12,"2,965",12/26/2017,API,1,700140,,323568,6898,-10.80
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2017,12,"2,965",12/26/2017,API,1,700140,,323568,6898,-1.20
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2017,12,"2,965",12/26/2017,API,1,700140,,323568,6898,-0.60
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2017,12,"2,965",12/26/2017,API,1,700171,,323576,6898,177.54
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2017,12,"2,965",12/26/2017,API,1,013219,,323456,6898,76.62
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2017,12,"2,965",12/26/2017,API,1,013219,,323456,6898,8.51
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2017,12,"2,965",12/26/2017,API,1,013219,,323456,6898,4.26
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2017,12,"2,965",12/26/2017,API,1,045997,,323530,6898,14.98
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2017,12,"2,965",12/26/2017,API,1,045997,,323530,6898,1.66
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2017,12,"2,965",12/26/2017,API,1,045997,,323530,6898,0.83
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2017,12,"2,965",12/26/2017,API,1,050005,,323627,6898,43.38
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2017,12,"2,965",12/26/2017,API,1,050005,,323627,6898,4.82
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2017,12,"2,965",12/26/2017,API,1,050005,,323627,6898,2.41
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2017,12,"2,965",12/26/2017,API,1,051250,,323550,6898,18.84
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2017,12,"2,965",12/26/2017,API,1,051250,,323550,6898,2.09
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2017,12,"2,965",12/26/2017,API,1,051250,,323550,6898,1.05
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2017,12,"2,965",12/26/2017,API,1,120899,,323442,6898,0.49
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2017,12,"2,965",12/26/2017,API,1,120899,,323442,6898,0.05
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2017,12,"2,965",12/26/2017,API,1,120899,,323442,6898,0.03
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2017,12,"2,965",12/26/2017,API,1,120899,,323443,6898,114.59
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2017,12,"2,965",12/26/2017,API,1,120899,,323443,6898,12.73
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2017,12,"2,965",12/26/2017,API,1,120899,,323443,6898,6.37
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2017,12,"2,965",12/26/2017,API,1,120899,,323455,6898,2.58
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2017,12,"2,965",12/26/2017,API,1,120899,,323455,6898,0.29
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2017,12,"2,965",12/26/2017,API,1,120899,,323455,6898,0.14
44330,53315,00000,1100-40-44-443-4430-0000-00000-00000-53315-00000,ST SN PLOW BUILD SUP,2017,12,"2,965",12/26/2017,API,1,612001,,323511,6898,24.08
44332,53315,00000,1100-40-44-443-4432-0000-00000-00000-53315-00000,ST SN CROS BUILD SUP,2017,12,"2,965",12/26/2017,API,1,612001,,323511,6898,2.68
44333,53315,00000,1100-40-44-443-4433-0000-00000-00000-53315-00000,ST SN BARR BUILD SUP,2017,12,"2,965",12/26/2017,API,1,612001,,323511,6898,1.34
44330,54540,00000,1100-40-44-443-4430-0000-00000-00000-54540-00000,ST SN PLOW UNFRM LNDR,2017,12,"2,965",12/26/2017,API,1,614629,,323485,6898,13.14
44332,54540,00000,1100-40-44-443-4432-0000-00000-00000-54540-00000,ST SN CROS UNFRM LNDR,2017,12,"2,965",12/26/2017,API,1,614629,,323485,6898,1.46
44333,54540,00000,1100-40-44-443-4433-0000-00000-00000-54540-00000,ST SN BARR UNFRM LNDR,2017,12,"2,965",12/26/2017,API,1,614629,,323485,6898,0.73
44330,54540,00000,1100-40-44-443-4430-0000-00000-00000-54540-00000,ST SN PLOW UNFRM LNDR,2017,12,"2,965",12/26/2017,API,1,614629,,323529,6898,13.14
44332,54540,00000,1100-40-44-443-4432-0000-00000-00000-54540-00000,ST SN CROS UNFRM LNDR,2017,12,"2,965",12/26/2017,API,1,614629,,323529,6898,1.46
44333,54540,00000,1100-40-44-443-4433-0000-00000-00000-54540-00000,ST SN BARR UNFRM LNDR,2017,12,"2,965",12/26/2017,API,1,614629,,323529,6898,0.73
44330,54540,00000,1100-40-44-443-4430-0000-00000-00000-54540-00000,ST SN PLOW UNFRM LNDR,2017,12,"2,965",12/26/2017,API,1,614629,,323577,6898,13.14
44332,54540,00000,1100-40-44-443-4432-0000-00000-00000-54540-00000,ST SN CROS UNFRM LNDR,2017,12,"2,965",12/26/2017,API,1,614629,,323577,6898,1.46
44333,54540,00000,1100-40-44-443-4433-0000-00000-00000-54540-00000,ST SN BARR UNFRM LNDR,2017,12,"2,965",12/26/2017,API,1,614629,,323577,6898,0.73
44330,54540,00000,1100-40-44-443-4430-0000-00000-00000-54540-00000,ST SN PLOW UNFRM LNDR,2017,12,"2,965",12/26/2017,API,1,614629,,323625,6898,13.14
44332,54540,00000,1100-40-44-443-4432-0000-00000-00000-54540-00000,ST SN CROS UNFRM LNDR,2017,12,"2,965",12/26/2017,API,1,614629,,323625,6898,1.46
44333,54540,00000,1100-40-44-443-4433-0000-00000-00000-54540-00000,ST SN BARR UNFRM LNDR,2017,12,"2,965",12/26/2017,API,1,614629,,323625,6898,0.73
44330,53215,00000,1100-40-44-443-4430-0000-00000-00000-53215-00000,ST SN PLOW JANTOR SUP,2017,12,"2,965",12/26/2017,API,1,616314,,323489,6898,10.63
44332,53215,00000,1100-40-44-443-4432-0000-00000-00000-53215-00000,ST SN CROS JANTOR SUP,2017,12,"2,965",12/26/2017,API,1,616314,,323489,6898,1.18
44333,53215,00000,1100-40-44-443-4433-0000-00000-00000-53215-00000,ST SN BARR JANTOR SUP,2017,12,"2,965",12/26/2017,API,1,616314,,323489,6898,0.59
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2017,12,"2,965",12/26/2017,API,1,700171,,323576,6898,19.73
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2017,12,"2,965",12/26/2017,API,1,700171,,323576,6898,9.86
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2017,12,"2,965",12/26/2017,API,1,700179,,323490,6898,47.55
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2017,12,"2,965",12/26/2017,API,1,700179,,323490,6898,5.28
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2017,12,"2,965",12/26/2017,API,1,700179,,323490,6898,2.64
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2017,12,"2,965",12/26/2017,API,1,700179,,323569,6898,16.46
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2017,12,"2,965",12/26/2017,API,1,700179,,323569,6898,1.83
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2017,12,"2,965",12/26/2017,API,1,700179,,323569,6898,0.91
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2017,12,"2,965",12/26/2017,API,1,700243,,323578,6898,33.61
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2017,12,"2,965",12/26/2017,API,1,700243,,323578,6898,3.73
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2017,12,"2,965",12/26/2017,API,1,700243,,323578,6898,1.87
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2017,12,"2,965",12/26/2017,API,1,700255,,323538,6898,6.56
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2017,12,"2,965",12/26/2017,API,1,700255,,323538,6898,0.73
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2017,12,"2,965",12/26/2017,API,1,700255,,323538,6898,0.36
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2017,12,"2,965",12/26/2017,API,1,700376,,323522,6898,109.33
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2017,12,"2,965",12/26/2017,API,1,700376,,323522,6898,12.15
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2017,12,"2,965",12/26/2017,API,1,700376,,323522,6898,6.07
44330,53215,00000,1100-40-44-443-4430-0000-00000-00000-53215-00000,ST SN PLOW JANTOR SUP,2017,12,"2,965",12/26/2017,API,1,616314,,323594,6898,104.00
44332,53215,00000,1100-40-44-443-4432-0000-00000-00000-53215-00000,ST SN CROS JANTOR SUP,2017,12,"2,965",12/26/2017,API,1,616314,,323594,6898,11.56
